""	"TCGA.61.2610"	"TCGA.13.0889"	"TCGA.24.1103"	"TCGA.23.1111"	"TCGA.23.2641"	"TCGA.61.1741"	"TCGA.OY.A56P"	"TCGA.09.2049"	"TCGA.24.2267"	"TCGA.13.1487"	"TCGA.04.1646"	"TCGA.13.0920"	"TCGA.61.1914"	"TCGA.59.2354"	"TCGA.24.1843"	"TCGA.24.2289"	"TCGA.10.0930"	"TCGA.13.1481"	"TCGA.25.2391"	"TCGA.04.1331"	"TCGA.23.1114"	"TCGA.13.0916"	"TCGA.24.1846"	"TCGA.13.1504"	"TCGA.20.1687"	"TCGA.29.1688"	"TCGA.29.1693"	"TCGA.23.1110"	"TCGA.29.1768"	"TCGA.42.2588"	"TCGA.24.2035"	"TCGA.04.1362"	"TCGA.24.1552"	"TCGA.04.1356"	"TCGA.24.2024"	"TCGA.61.1915"	"TCGA.24.2261"	"TCGA.09.1675"	"TCGA.13.0805"	"TCGA.13.0717"	"TCGA.09.2053"	"TCGA.24.1474"	"TCGA.13.1510"	"TCGA.04.1361"	"TCGA.61.1737"	"TCGA.13.0795"	"TCGA.23.1123"	"TCGA.23.1118"	"TCGA.04.1369"	"TCGA.13.0791"	"TCGA.24.1562"	"TCGA.24.2260"	"TCGA.57.1992"	"TCGA.61.1910"	"TCGA.29.1691"	"TCGA.24.2298"	"TCGA.13.0794"	"TCGA.61.1913"	"TCGA.42.2591"	"TCGA.13.0887"	"TCGA.25.2398"	"TCGA.61.2095"	"TCGA.36.2547"	"TCGA.61.1899"	"TCGA.23.1021"	"TCGA.13.0804"	"TCGA.29.1769"	"TCGA.61.2016"	"TCGA.24.1435"	"TCGA.13.1495"	"TCGA.23.1027"	"TCGA.25.2392"	"TCGA.59.2352"	"TCGA.36.2545"	"TCGA.61.1738"	"TCGA.20.1682"	"TCGA.36.2532"	"TCGA.42.2593"	"TCGA.30.1714"	"TCGA.24.1927"	"TCGA.13.1494"	"TCGA.24.1469"	"TCGA.09.0365"	"TCGA.29.1699"	"TCGA.25.1319"	"TCGA.61.2104"	"TCGA.61.1740"	"TCGA.31.1959"	"TCGA.61.2087"	"TCGA.10.0931"	"TCGA.13.0923"	"TCGA.29.1764"	"TCGA.23.2645"	"TCGA.42.2590"	"TCGA.09.0364"	"TCGA.13.1483"	"TCGA.OY.A56Q"	"TCGA.29.1763"	"TCGA.04.1648"	"TCGA.04.1336"
"ANKRD30A"	87.6066620966978	95.1148461745584	97.7696569035862	112.088704393962	110.583564396454	91.4688974737612	113.600410024548	92.358127254127	100.064073023927	92.7114206845107	104.277162258353	84.3531266011277	91.5776622913479	101.989125763036	103.542532448065	105.846504759595	97.2868968314908	101.136861578051	112.387791242092	110.806016750102	99.8500054220422	123.760656485662	117.12708623166	89.2814746122454	82.2624718360383	98.4505051053056	97.5714866218149	81.6068740714177	105.219569088582	104.748337356457	105.22497008116	108.367455237624	80.6275669134271	88.5737846232902	83.8919220621288	87.7830264242041	99.5259125927076	99.4727189631412	97.5521223938175	97.4390502559957	92.363393853091	102.241448521967	101.258366687879	110.802834066884	107.701986336563	104.25832938415	94.9457106266958	92.3069803655217	91.8528910055656	96.2022920784154	97.8077431784399	104.339057020811	103.388916540615	113.244232268212	97.1142547789582	103.610422053495	95.9954293866397	106.957571800289	99.012015498798	104.37392964659	117.937079505052	95.8444071655952	95.9335009674741	107.704398380514	103.499209513833	91.0179948932338	116.073147572999	114.057934297936	97.688037873559	107.106636383778	102.498247381454	101.512961634972	109.87030104874	99.5117807416814	94.276665843654	103.279547706394	100.549548742824	102.307994224187	107.427791643572	86.483871358974	87.3221894677728	100.978328951301	104.876312832701	107.80392399096	99.927598236617	108.837853930267	96.6041092626314	95.813336274806	118.957970829872	81.9370828266184	107.1164894795	106.052666516898	103.163075937335	105.177809212074	105.990543532485	86.7263021719339	91.2995832270649	90.46654857922	94.2324812285675	80.3234283825014
"PKHD1"	108.257978395845	94.8132809826938	97.8032018998063	104.613992183948	108.557873291119	96.2365815626026	112.713347972281	100.927856221757	93.7685546024587	97.6315114469414	92.947560023668	91.3109503007057	93.2480468536747	105.638289180716	94.7391131423954	112.327745836865	102.419405305171	104.924464302112	90.0785910599764	100.879505467006	107.580382032449	83.3044037205012	89.792248443181	98.5682915920879	104.023218773272	114.218490959948	87.924470434011	94.2804650885927	99.8187490981076	104.354104001587	94.2674350990377	81.2157300847509	101.716619859281	96.5815849501313	98.3115788778665	105.51658321748	106.811502081609	98.2226848802351	98.8062770771305	91.8891422016561	95.5848845000365	100.678457880232	113.577522677728	120.201541896338	101.341337208796	105.598591418437	96.3288673944277	85.9791787230356	104.19500586352	105.367657200926	103.024142243595	116.669193149196	98.8185136691502	97.847601780182	93.2088130606959	101.831613470479	106.238650055979	106.553239905867	96.6789216596269	100.442058546587	98.4682630941627	97.9168117298182	105.964691912653	89.9191315415831	98.4623031576525	85.2545031343229	100.08611238375	89.1985472104186	98.1346368226136	101.189153886086	107.537196456966	114.01033794273	81.7829907765266	102.339680637523	86.7930577486763	127.080655215565	87.1500770737142	80.785894789585	99.7177073329627	101.154033208937	99.4656283338268	98.6204261997465	105.068372499797	106.931974959402	106.243554524852	78.6824058766775	116.537676437474	102.772778330067	105.162507887191	93.0380509817129	99.4604884354193	104.295504481333	100.679061577598	77.1191680360359	95.6893876145926	112.21590328685	113.787798491485	85.8153662131257	110.666630209443	107.56474244879
"XIRP2"	101.244444955931	108.71596391925	105.216951122784	118.701096783833	103.956852279212	94.0505096301116	102.536291387527	123.182262570939	115.034461841631	107.92784566545	92.3596895632088	122.969718506651	98.539577269215	116.785213508446	86.7320943374309	96.8224497426865	103.166527342426	91.4722170713474	115.139312872403	107.55206308633	90.0562173115	125.759703754227	88.1919614000401	98.4184138937031	90.1218085067533	86.8883832656816	79.2464711766336	104.623580374446	95.069748578792	105.335673697397	91.9619820089898	97.3319935612275	98.9121704257349	104.094342639713	123.547904261335	100.219810292951	102.057110478524	105.170376936513	103.475684666645	90.9484739293037	104.348496851639	70.3577783051585	84.3821739226444	111.074304998197	93.8470126587453	99.4223790244929	99.4225534991732	93.0968790303655	94.6398561716691	95.276269180492	93.3133852371223	91.7133899741872	100.743403559598	92.9376437765809	105.649525888695	103.341442268235	93.1165546865906	115.043846494151	86.1847090820754	104.605906621961	80.2825577397312	98.4396251827778	114.495970381805	114.306707004499	103.663251231521	95.3788192934569	104.021120032332	99.0864590147089	90.8184313968756	103.923573354964	108.607642870509	109.256557766538	91.3526436215113	93.7423099629677	103.966624709706	106.67310682446	88.275435975703	96.0311665670045	102.37305067457	114.688701465512	110.368766046026	100.388496928291	104.58031821835	93.7157707288356	100.053759391658	85.1136817060566	99.9663197869074	106.171968108271	99.1992910702697	102.547066790821	108.303019894597	90.3373398151298	108.308839712248	80.2621789364011	93.5704936821738	119.170469819488	79.4797754615567	114.043967442595	91.6361082946966	118.34777066132
"PTPRZ1"	89.0789863611901	111.525104590994	93.5460671305421	87.4884638596996	105.366546705928	110.641938411916	90.0039471936718	94.3376551992237	107.716147170846	104.193573581949	99.3485457969037	91.8660820674431	110.600259013223	100.84978484907	106.13194101287	113.722923590716	90.9349090053229	94.0854668426477	107.677127269702	97.2699540427368	104.927970768431	95.38974335359	95.3913643695401	108.553634538424	104.616540542192	98.6542322272377	80.6845760240028	107.368359923664	98.8787955404175	92.119157954992	96.940312721786	101.086262093955	124.562008466291	88.5060014755588	104.598858339976	105.906718103966	72.3858244473928	87.6812111546464	102.917767458407	101.86744403775	107.570388099181	92.3683900120214	110.216057725071	89.3109391251359	112.805015459227	104.704246656376	94.9959527155377	101.426123170037	102.171708669601	63.1709468058231	91.379354831668	88.6539228000653	119.062972896985	105.510183365683	90.848109891764	116.917408996893	89.1875676456087	97.7846669637615	90.5510205113315	105.703501345743	100.009015672049	99.2362606103506	88.0872801613501	95.7249519840693	106.304006294618	97.4802584550241	106.184208581827	107.056768984821	82.3975262148305	105.616132607632	101.291505965758	92.69109775164	99.6540774860317	88.3775650034222	111.938845508157	97.036045754679	104.660661537667	103.810822023548	91.9152500302101	95.6188747139793	90.3065200520381	86.458125073901	102.347073859704	102.547069857383	91.2222774830747	104.049507790291	118.123325414478	81.7663752324804	100.492650785625	96.2833547076449	104.247128659461	99.7933380058795	93.5255510950213	107.823604522022	102.618005742164	86.3669451235928	86.5745706655162	102.614178177925	93.2122953042074	98.468316084267
"LAMA3"	99.1614420049148	96.9407527355743	111.019871359957	102.613803839223	102.617428154898	105.325065931528	91.5894301779642	92.2544844485784	110.141619571683	92.3715706617002	66.1441982211934	90.4579473197813	104.896006262951	108.280199986677	89.8767409313394	94.5118121548129	88.1812905306244	98.6007488151506	94.5188551924536	107.167454427076	109.574392878623	100.128157379282	109.137364975233	103.766424114166	92.6457732563338	104.027610118013	112.457642884404	85.3936306375449	97.0867039883449	99.4951831529652	98.6588723038371	105.966866810806	102.721097170028	100.949545211777	92.2768993966635	114.478005732092	95.6905033631604	112.366864081378	90.595663483729	102.81724196586	96.400913320825	95.5796286563829	101.249209087976	101.599114622861	99.8324136193493	91.4951550695636	100.389612876186	123.953354504613	91.2299446409182	109.484146762785	94.9392645323071	96.4981569026676	76.0912382435304	92.5356102933044	106.554445016571	101.664901750123	104.051179185653	97.3733611110824	88.0821846838471	106.120249396253	96.7101611812195	106.19610658819	90.7878520610049	91.4792863469612	110.325404857879	105.255696694855	92.0597981505862	100.458383441766	85.0027455841639	95.6613936921347	114.581692184833	103.634938008164	104.744576756497	106.339150634902	102.702630324583	105.755669312284	93.9090530228706	101.009914813062	100.169471578354	112.003700874685	102.891836789151	113.696365174187	94.7822753581635	114.107149903772	89.780015561504	88.000158922808	115.979060105951	104.582391208087	107.253864224747	106.696351127484	113.429879646669	107.925109477574	99.2921530359104	118.515527723541	101.015197859104	101.178007052138	102.293914427312	86.7695834835485	96.1998985553076	85.1466609651191
"LAMA2"	101.522049914663	103.4383795402	91.8550928392717	93.5124343830252	107.309525758946	95.3870793585888	92.1358233531854	91.9534248330449	93.5874013526114	98.0939912894556	104.808129361768	89.3331313552791	95.4031220867063	107.575707380464	103.151942361716	112.524233854661	95.7562638962039	91.2374050103618	106.244394709455	104.53378632742	99.0282409750482	97.0864243506548	96.6054432501272	82.3058305628306	98.7163037012886	109.945884791058	116.195672306343	104.445357429756	97.1553940796869	102.53129086591	106.346585889421	107.4765863216	99.0968562154377	108.941541643248	102.498363069572	89.9671312144821	110.072220267102	124.065505870715	85.3007951838487	100.549105929158	103.918387719987	94.6014215906264	122.985511706087	108.259271678617	103.197038344164	99.7239643820488	96.7565160451865	98.7247007929501	104.392295601481	89.8258356246826	107.653546791419	111.606763899332	98.3599639198594	102.90655902033	98.0893401232053	97.3995447460592	94.3664554959212	100.111669571822	110.755892580316	96.0405533447327	92.6274133676918	76.0486430843196	83.2412248879578	88.5548229649826	97.4066204900962	98.6820766147277	111.226253827447	95.6563227511905	104.504104506262	115.666232192919	95.4762057979362	98.9648720042516	106.657380865698	107.484464889107	117.460044168676	111.472633803379	97.3835441889392	98.1548509182372	97.9321146189578	95.7389819970634	104.36064893332	103.659555961716	89.1199660953152	111.109206014231	104.209619333451	95.0631920645186	92.8189156365168	90.7951763081205	106.334063937411	93.2164867661279	89.3188326653384	86.3118231522751	91.0752132929302	96.6345505821333	121.661299830413	84.8390984176466	86.9292547458112	97.975390532074	89.56744529226	93.9995358571508
"NIPBL"	114.141734892978	92.7283059312786	105.609394806328	81.5304209747755	106.897011155833	86.0253566861786	98.9336968650389	104.219725220631	99.7206958350795	102.35531118163	112.448086876211	95.059800121059	93.29761882877	93.054397724362	106.507924235295	113.21864476286	89.25802574987	101.63816356834	101.508102435312	117.280775851237	109.989306725602	120.531846348989	87.678455332007	89.074004639698	97.3782355370096	116.693671561717	81.0428249683459	97.0767533025674	114.810009717906	96.5682453390099	117.821197199496	94.0568610206418	104.183387839528	91.7429644804167	95.8741907861807	106.549758501574	118.466888907007	84.4866477856112	108.315626311226	105.488101465083	112.79647675134	98.666294252816	95.7066353654841	102.603882158034	114.495936251476	115.837591720655	107.673912817211	105.943650609741	104.752103904945	111.470499701806	101.978049541698	122.000363498297	120.484728016518	76.2570772371178	98.3582314732067	85.4566885068833	90.4675059752723	95.6221995294446	98.352610412893	100.641463739604	104.280785533951	97.2612254445215	99.0747987986832	100.225364283387	87.8819677543654	102.972726089523	98.4856203316698	114.023561030998	98.7064569939727	105.943438696237	110.71516345269	91.3943141305164	93.8646994808482	76.5979135752446	102.813435455112	91.3696984163531	98.4635677389175	103.699199839315	108.335091144511	95.9182673463051	114.056018116638	109.381179459178	112.044638117424	93.9822536588616	95.8351202422617	117.035057062956	85.3781634024692	106.079673031181	111.213076044734	108.886869899504	95.9636067414855	90.0327633384061	92.5465997128744	100.698851609118	102.506313490443	108.007839303941	86.22366903372	109.712124623046	98.7649791639743	111.351220234018
"ANK3"	84.9549627714991	110.749607437594	105.578303069549	88.2466760249988	89.479684345208	93.3233628898667	102.166836797661	95.6910691510939	107.415447487478	98.5068576059121	111.615465180299	92.6143703075027	107.051534971657	95.1647046658837	103.208560915342	74.7972429594965	97.890422467107	115.668293783879	75.984174826178	97.7368478426465	96.8098337480248	109.143534760951	106.96167472184	108.167850426706	96.8017047897023	91.6445932971668	97.2355389294359	105.264527442426	105.835316997271	86.0146837571371	93.251404657814	106.836497017994	97.3301455694583	122.29200379483	112.709699938798	96.0996688042817	82.770275787278	82.477792039728	99.3024697878461	103.78165472593	87.2839885408944	95.1519863046092	106.673865037207	101.71967682657	94.3295611267867	109.661124188384	117.688466334397	90.8455684288975	76.2665477586399	93.7481308193221	105.560270937973	115.961916293335	105.856062054088	112.05831999594	107.548159232314	89.6771019884439	105.609875534366	106.200395969372	92.5930022127338	95.0295554418527	122.112546619584	101.618182350137	126.045170315917	90.306863589897	102.470316121821	95.4499113809174	94.8229403417193	88.6700523677952	105.01712882247	82.6812599158019	94.2800654375585	99.2913369046647	76.4588771391834	108.42095520427	116.683649733025	121.943960320224	115.78976412959	99.3746378527884	106.742370833778	116.484219017984	100.813724071036	116.806975532068	108.625784017612	93.3505204636891	111.877960798292	93.2142851107079	84.4505732471559	106.209299616674	113.343313882493	109.086388276794	79.5427677796967	93.6557682941995	100.363596762589	98.3127810005924	114.79945163438	95.1352300831412	95.1189043734732	100.479117470264	100.550441021114	79.9942950535444
"MYH3"	99.3941817209891	109.199696032518	101.290567350929	95.8848202476452	93.6493419131663	92.5115985427038	98.7279245851019	97.5969237832928	114.206576992101	82.8695093127462	93.5083248077188	105.32585731629	107.055422288362	106.191274151938	94.5867973273123	107.571524039005	92.3615638116073	85.1455675271377	92.9034122147813	96.478987784464	89.7238290638879	112.718840784692	108.157812797154	93.2685841503262	95.410550640398	97.3923304010137	94.2550693441403	108.333390782435	107.540582412496	97.0380929134174	98.1863665496958	112.288399680531	110.914151347701	98.7858341639903	105.30066684936	98.886053957762	93.1562889383694	92.7925403291342	108.121819892735	105.89715690373	111.672439189264	86.4151160434071	90.5181270413417	103.304486091231	116.923763282262	109.599799519979	105.008341137156	100.027047067715	128.018816382084	117.399000535531	102.886468759929	88.2138133420601	115.149402918033	101.452894200985	104.53164052995	98.900510714189	95.6760851583253	99.9720937432045	91.5032388415706	100.98459627949	104.007482718249	99.8405706174686	95.3592472782056	93.7328635032565	87.2146212886306	108.615825960419	88.0078191513762	81.4046049586951	101.469768313738	93.9003622320933	99.0411391562189	94.8165753006648	125.205088159711	108.520032884612	99.2191385314486	93.5863929313305	91.8683711746756	103.328034101433	102.44988680687	89.9580221733841	94.9182014717354	94.0715579691883	100.809755304745	96.217787594499	107.389028348289	110.988228888748	104.283457704147	129.840795880167	97.1371073806527	102.182703568063	96.9148013273142	112.513102550569	96.8551848765514	103.086731214543	103.0718501502	102.34752590703	110.765723062258	103.08845964341	74.9385804703301	96.0556890370827
"SMARCA4"	96.2182716971829	85.5290981547294	96.7869560260217	101.905841811768	93.1969282628504	101.244624624342	106.273401567754	91.3761533048005	99.0782985608426	86.0370924729264	100.371559134423	104.835404924779	93.4360975463354	99.665688189085	102.605021781153	105.045886393533	105.585313633308	95.7097476199868	98.3095569016961	108.027620832718	94.7730677071665	91.4866562375644	104.353569481133	88.4379404820321	95.2719910335709	82.3944119685219	99.5811220067033	102.459885469791	93.3175592716079	108.103253584453	100.995179557312	102.968507390434	96.4860236598483	107.130010573853	85.455629634245	106.469745633033	100.798337440613	100.765561538287	106.949252214817	108.409861251573	103.373919177726	110.799316694255	108.251653348643	92.6242151716779	102.237308013756	116.013226923251	113.184818356901	107.76622964726	105.572730013956	95.4604468441171	85.939099925915	88.8629501373884	104.727903346284	94.9601707289351	105.643478051125	103.905595629125	96.6382435944789	78.3771228038882	91.4302402190981	91.1620814841662	94.1465259969321	103.721559231012	88.4971617882431	88.8267513749876	98.5148056213793	103.821598888486	106.331551428545	110.592938789808	112.185615662108	92.0457894866048	106.393457626626	88.8081219280366	107.301227874447	111.806072017803	93.0429771955531	93.5049589545671	102.795814833322	101.248194069019	87.5157728439849	112.402093305245	85.882256202887	81.7834844761151	110.424659793981	96.6040880879945	86.5314805462295	76.3989520601159	90.0064561096113	106.082619207498	94.9828391089057	99.7326714006079	104.5759581461	99.9206101546687	107.113072621122	79.556789239126	103.852289726991	109.445082937556	98.8936586816525	89.1058063618313	113.828616191683	85.9405647839283
"ACVR2A"	102.213058806604	104.293133586144	100.953967721878	111.372143060061	109.700287276715	99.5614211248422	96.1365846309403	94.4883627713445	105.677681509105	99.8263492264123	85.6105470109907	111.417329001038	101.01710455403	74.6459837897134	85.0952095833048	90.799991302185	100.781766318614	92.907200225533	84.5698131501065	84.1497830154502	105.188386003518	108.068665527409	90.6372290642362	88.9232232793475	95.4307175325293	108.982206154325	100.534508419391	114.219945754803	97.850269224173	95.1823371660307	92.7270723971157	95.6120022391968	92.6987845088984	99.5700896384944	114.566115559491	124.818289808202	111.609090592295	100.875429130749	106.586903981032	106.612985218847	108.588336966626	119.711925492194	90.6125588193958	101.405143293531	91.5344515627084	109.274364776595	88.2178151724347	101.882529145314	89.7644540572145	81.0946228306265	102.497589758266	85.59300194124	88.7738370066342	103.06392531787	94.3183858167904	114.576226268242	89.0444827173401	92.6263851930778	96.7226597657512	111.946011701745	92.8333170863664	103.128782392534	91.6982768305209	104.151828188403	86.2671257099783	102.958976924536	114.244339007838	96.5352835008316	106.733997260577	107.967515890538	96.4046970641387	101.419155993239	121.224637815357	101.000995032031	105.417982530845	99.1606314956234	87.3493646689273	100.102870231375	90.2424293629954	79.2398861595593	92.5225792517012	100.888367339494	85.7933212411266	100.216057660892	81.848430431977	95.4295557520665	104.377103638017	110.691929491575	102.585521487418	103.223078681574	101.844884139482	102.075286760701	81.6273607172419	91.422099613771	100.659971089357	101.227524655236	86.6345661808394	96.6047190263467	86.8444610582216	107.562149597676
"PKHD1L1"	92.8838823852066	82.5443387699333	115.006712536945	88.8984375415887	81.3638631482303	99.200416734437	85.7320016308487	104.369145813831	118.839905732773	65.1761908990022	96.3066098767296	102.007420959111	90.740635295832	112.872318791765	109.328642454653	90.3886277938243	96.3641441569332	96.4360993462167	105.340861329887	117.173172385493	102.434020335842	96.7027911350025	93.7173850886946	97.7338682020848	115.713930778629	98.3034783174783	85.479073905164	84.3941560454436	88.1491860050746	107.288432790093	104.190023163815	105.76539760686	101.036606976054	105.654575442184	83.4336272495766	99.6014089183029	104.376506787753	89.119023697659	105.245619018677	93.8329245069772	104.570712584528	101.379677039815	91.3006664928852	112.565079784638	103.63678276307	92.6412018700685	100.236282167366	105.356807861222	108.170505628405	112.85200498296	98.2087956385129	116.03973243301	84.3905308739954	104.17352616564	102.523642494514	90.1054492225617	103.467534916101	104.04787352577	94.0879564021023	93.9514614546769	96.1307942899928	101.592413240519	111.070586087109	104.783056346007	99.2209656841974	110.473437678155	90.1713764821105	98.098886171861	101.670081972727	95.7463194464007	116.509465808766	103.619607362985	91.523530090414	92.9259873304014	115.666573238001	92.0474922007001	105.041590336544	109.880021673182	99.6196711140114	89.3507276297063	91.5549606501127	90.9870451028322	93.1773259908162	106.344638624608	89.1971687650404	91.6074165601333	82.5704580484759	89.8305679197437	94.8854294854779	97.7788403491377	104.719386098376	88.9081139931941	93.7962774958077	110.955124862955	102.201176479626	85.8094756254569	114.974348696851	99.5251636660693	96.0191981464732	100.517517786951
"SF3B1"	112.461678389047	91.6204609343571	105.505697779662	89.7099873755542	93.8168353959158	92.0206665407972	102.264537164233	99.4808612999107	97.3604203525353	99.6309640545631	101.20208384273	107.031930472607	103.718849271261	93.4690564191574	100.201608266247	86.4897697319127	105.232666899614	103.707228413985	101.829194072942	98.3937143168744	88.4149927852988	94.3239766543398	97.8303170888083	107.127562682745	94.8119235004166	102.553063671515	97.8609102460041	88.8982438919985	101.710224288386	95.2500655190984	90.4153515240437	94.9174675425135	101.323371907624	74.8644379515267	103.710181336413	83.6109905526453	108.576341023818	97.6713137794234	94.1899186065897	116.25386080672	92.0423417871822	92.7906504975253	90.3387127544475	78.6240419599011	113.83297448195	117.670992667964	110.49617141203	106.552713343264	103.003227502184	113.26843885102	98.9499858083787	75.3249724799829	94.7706877588032	102.277991923468	104.388142188731	113.299632749975	109.514098927856	93.6107894858715	90.9640271585813	108.067036950145	90.8052777580403	87.1522268656821	93.5063991627426	97.0984844829955	110.795676228223	90.7109090713612	79.2228759352352	96.5877577160949	111.048717414947	91.3258277439807	92.9215675296806	90.4457834809467	107.872018824305	108.763628432362	100.426823337477	79.0041424867856	102.353485226349	91.5228230712896	88.7223598079943	96.2755962792593	76.7581908820021	106.028798576289	82.2373318508784	108.141052845595	84.9062443132845	117.184481984239	106.010915476882	108.030776460433	76.765751725084	106.186860931959	114.125413761643	94.3170009527588	116.708413786247	105.328134442116	101.766834941844	97.8774010234303	98.0050400295288	111.208909210274	90.0097962783118	86.8474845472814
"ATM"	118.368907802064	93.9245765152543	104.754679178412	101.49280189849	115.130130779184	118.282933076053	91.8140575860815	97.312643096319	103.560372747226	87.3630846010519	96.2945824025478	105.097371703465	122.016652526311	106.941543757447	95.1920608656143	82.9011580696886	109.935537349357	109.501678374884	99.6679784032066	90.7022468869519	97.9325422130917	104.837350079655	115.717697225825	102.330818686596	97.4177541795631	97.1947904332949	98.9327671857652	107.620270571931	87.4299796121218	116.25905529853	100.207357272096	106.338469369099	101.331873862494	100.912988142544	111.939192795326	102.704080488283	83.7460485077886	98.1036708218676	129.28481849834	103.524918250686	98.8210514062671	78.5625259752149	84.1583885080976	105.706614980431	111.801415866534	104.956544821391	102.903237344111	91.7368811019812	98.7251088655389	100.208919329841	88.3288663372326	92.9993438981377	89.4711692218395	111.21779241374	115.60604200358	71.0225712541934	104.570986584649	101.002127946235	88.9039659424633	91.8973626495779	89.7820674608198	120.312956926026	91.2647132857196	102.973991399241	86.545675396485	91.4283265901843	95.4553908545843	75.8136107541474	107.110691184816	99.8443794400112	105.259029277272	114.499749764064	105.138683802032	99.7378389659861	107.810249528882	102.198951569879	102.448250174716	108.219727435063	108.687123390984	101.445126079456	104.210817060639	103.258223439431	79.8940058916396	83.3195830551438	105.832366570695	114.212880365702	72.3288422249393	100.896929660093	96.0940905712015	106.266812882116	88.3691688022965	101.13126232507	104.646007381007	108.536699143839	103.19780437891	111.362700640259	99.8208737415183	94.8258946734265	111.287424469972	111.897432403375
"MYH8"	99.9433540649358	103.530667488338	101.343768873496	97.0970513473848	113.8074921629	127.468207416729	91.5284738897741	101.775850351626	108.827663902793	103.451467562211	82.8151248244711	78.5828674665434	100.032421863658	119.379766428928	96.5319468369642	101.223399115787	102.737370380027	113.988921022632	102.124250303794	102.938904646024	98.6887676699486	77.361331701034	107.886235694071	89.0180982414843	91.0798639962676	99.6432273566817	95.3541069319611	101.932833312499	89.2076073159839	97.0633999088738	85.9136910909383	83.6753549287142	104.407302957583	103.829171455506	99.8962471087719	100.227031426314	97.6572168907842	76.9333093700139	96.1060007228999	106.823347778649	87.2454692692606	77.6287045196772	93.6146198158741	116.29594554552	104.278939628016	121.438213912533	112.421262227446	118.72290205681	97.9352115912582	110.045865853419	98.23639731233	116.462706527677	95.7177363983551	90.3079981244637	92.6157518534617	102.843573377723	96.4130654364678	99.5482555573715	98.3761909639368	98.8261963176717	88.140591496641	84.5829231837216	103.747956112018	104.831880452284	99.5548790425067	103.965905596931	98.344400852243	111.044211972031	94.4248091419066	93.9281189937531	100.343143452251	102.584537512506	111.070695177449	98.0378284747608	87.6403627651617	92.8006179442376	93.5781311118361	91.8474552957484	102.069826829712	97.9099826825066	116.925143844167	92.0145355731367	87.2733302031142	99.2289949324492	102.344836720499	93.6311866086752	101.815230619951	103.059742679042	118.712760990125	101.364596680793	103.534048821688	97.4527027490334	116.41923538086	91.2997800719249	99.5177707795831	101.850844911387	102.366281927928	97.7612216362378	90.3064072318713	105.371620940972
"FREM2"	97.6154043327865	109.405304042565	123.310486458228	110.875142743162	95.4616503341996	99.7678176594028	80.1566744956788	90.7776865011136	88.6452312973296	89.0095859892178	97.5695412679312	98.6786085831193	88.2426120971459	95.0409797381203	90.4591352406109	104.282822777696	93.05080729731	96.1986886983467	112.417413422601	94.8807001333828	118.819382521848	86.2261770471027	91.8798554757477	96.8308706839437	100.504262507832	104.455614305351	93.1572752722083	89.0451270875799	117.696285856723	91.6307144955378	99.7176216162599	114.159028467804	96.086228720128	98.442306409739	113.046557241804	100.710162899946	89.6734554960854	100.618676494925	106.623621511776	95.9370442304753	126.932232926501	109.941152887643	97.2133586863214	110.720131847543	82.4548707288654	100.162151151914	93.1491429605365	102.123343421461	83.406260937727	108.925431047372	99.5758720102241	93.8707753799448	102.127141548456	102.709600955039	111.817091622206	98.8610938443037	89.5413864148167	102.558039797989	108.298791701133	89.4319243412677	112.565222518113	111.591673651254	100.312263225238	105.459365939635	108.120083969699	88.7076959696079	108.976520876408	94.1782510745726	102.952894225097	104.667083903601	89.3143704380263	111.837032359315	95.0121632323795	97.9191449875835	99.1399157949699	118.096531727292	80.6519149635633	110.642143259481	85.5121947323373	95.399221551581	96.8311090710063	90.6002494991611	92.9510299934808	110.23242175046	93.7557815143921	95.5668302053893	122.618871465048	113.567861373782	103.627151879879	89.597856395337	98.8146072958032	100.046879929288	108.70022851248	100.63888195615	108.478125153573	97.5871083091453	98.7258623357138	115.719897274915	99.6131058863494	100.135817080755
