""	"TCGA.61.2610"	"TCGA.13.0889"	"TCGA.24.1103"	"TCGA.23.1111"	"TCGA.23.2641"	"TCGA.61.1741"	"TCGA.OY.A56P"	"TCGA.09.2049"	"TCGA.24.2267"	"TCGA.13.1487"	"TCGA.04.1646"	"TCGA.13.0920"	"TCGA.61.1914"	"TCGA.59.2354"	"TCGA.24.1843"	"TCGA.24.2289"	"TCGA.10.0930"	"TCGA.13.1481"	"TCGA.25.2391"	"TCGA.04.1331"	"TCGA.23.1114"	"TCGA.13.0916"	"TCGA.24.1846"	"TCGA.13.1504"	"TCGA.20.1687"	"TCGA.29.1688"	"TCGA.29.1693"	"TCGA.23.1110"	"TCGA.29.1768"	"TCGA.42.2588"	"TCGA.24.2035"	"TCGA.04.1362"	"TCGA.24.1552"	"TCGA.04.1356"	"TCGA.24.2024"	"TCGA.61.1915"	"TCGA.24.2261"	"TCGA.09.1675"	"TCGA.13.0805"	"TCGA.13.0717"	"TCGA.09.2053"	"TCGA.24.1474"	"TCGA.13.1510"	"TCGA.04.1361"	"TCGA.61.1737"	"TCGA.13.0795"	"TCGA.23.1123"	"TCGA.23.1118"	"TCGA.04.1369"	"TCGA.13.0791"	"TCGA.24.1562"	"TCGA.24.2260"	"TCGA.57.1992"	"TCGA.61.1910"	"TCGA.29.1691"	"TCGA.24.2298"	"TCGA.13.0794"	"TCGA.61.1913"	"TCGA.42.2591"	"TCGA.13.0887"	"TCGA.25.2398"	"TCGA.61.2095"	"TCGA.36.2547"	"TCGA.61.1899"	"TCGA.23.1021"	"TCGA.13.0804"	"TCGA.29.1769"	"TCGA.61.2016"	"TCGA.24.1435"	"TCGA.13.1495"	"TCGA.23.1027"	"TCGA.25.2392"	"TCGA.59.2352"	"TCGA.36.2545"	"TCGA.61.1738"	"TCGA.20.1682"	"TCGA.36.2532"	"TCGA.42.2593"	"TCGA.30.1714"	"TCGA.24.1927"	"TCGA.13.1494"	"TCGA.24.1469"	"TCGA.09.0365"	"TCGA.29.1699"	"TCGA.25.1319"	"TCGA.61.2104"	"TCGA.61.1740"	"TCGA.31.1959"	"TCGA.61.2087"	"TCGA.10.0931"	"TCGA.13.0923"	"TCGA.29.1764"	"TCGA.23.2645"	"TCGA.42.2590"	"TCGA.09.0364"	"TCGA.13.1483"	"TCGA.OY.A56Q"	"TCGA.29.1763"	"TCGA.04.1648"	"TCGA.04.1336"
"ANKRD30A"	108.406274694391	118.431506010873	102.056847109222	107.195569295797	92.8274424100284	88.4373665101685	98.2015639535185	91.4022551615368	86.5189939648185	107.232847298811	101.807860272229	88.316157854627	102.694809094266	100.338851254655	119.207750501801	101.436666964947	98.7637951682339	94.5961233251948	99.8741118993255	94.8448271463264	108.142920071925	90.759219028912	94.021249562025	103.554872420857	81.8933483635004	95.3929304866518	95.7739562196013	111.134782163856	91.5095532495893	92.7830070511736	118.875141863631	98.3784849518987	106.489544883344	111.421940231763	95.5171273952981	111.721611533072	94.40570810651	98.5937935599708	108.018026768668	114.417519159135	119.205514255097	96.6673295929942	96.4638435318433	104.980913379327	87.1334434730015	94.5230585481755	107.799456117727	103.893637952438	98.9804355761233	110.119614007927	86.1999349138321	112.362170233565	75.3806801567542	93.9081729142124	98.949895227405	97.0404477396718	95.2572059491554	109.985230497986	113.248326164739	109.558010777466	113.43280515053	100.429798139221	91.0703504848037	87.9785592104908	111.1427284855	105.418667505759	78.4368157514175	110.78358769916	99.9815191097518	104.997617897414	68.0048865203878	96.0687010935246	116.757395187584	113.299381370558	92.2714619152755	98.4792861501979	83.9532478223544	111.837540729063	115.176985140764	84.2855813796542	87.3470889331416	111.383641225467	91.415801685394	92.4330405524539	88.5158075375142	99.6216085112888	95.320637159987	105.628263039649	87.3697923557561	101.925006602702	88.7018760996363	100.364892567085	101.245601712869	83.5201636992551	105.213309965807	104.995760746761	110.168697121835	99.2295574141501	109.224601952458	109.85879441712
"PKHD1"	116.705477776264	96.0240285140503	103.962611074195	108.006098722624	110.502142135289	84.4384030324108	106.438729432089	103.660486784926	105.263342850925	104.224434483042	104.555165989469	101.199197928539	90.7207228815699	112.311874197215	102.29733552215	109.422155546944	81.8064608449675	107.227273239982	95.6971007712509	92.6365567212837	81.3025482463566	110.497740013895	95.298527105571	96.1375610466258	102.61307584922	106.387100055475	92.4324497854587	87.762066543272	87.7592760542771	93.0379182803818	97.0656514536231	106.373871632745	103.842084719187	105.965581822245	98.4592615394874	98.6380577714071	92.3904284326467	79.5628139539734	104.480542369061	114.338500964846	90.9515533079788	100.414748347321	115.271369799257	86.8592270978422	89.2154662883251	96.1278302779053	94.1673393526364	115.243195450651	111.594700464046	117.496604591613	93.1974947227297	92.1136111295125	95.5127274631869	112.325231768287	81.1098973145531	127.092599408522	100.934097455601	94.867871590254	102.182371748397	115.192597007257	101.37894815612	96.1304715285354	107.068803379285	112.741498774627	102.009340781864	90.1810042631089	83.2068963365362	103.651360348167	103.874750726737	83.0566146503993	104.071973472101	96.8697712344461	108.726589126031	108.763130758638	84.1544028063847	88.7816078150062	108.233301375397	90.347785288198	88.319598364513	99.0041418534764	92.249185696283	74.7154896920512	98.6631810999828	96.6803569080939	89.4414270283405	91.2727272242761	99.1052176015747	96.2750165298278	89.2064174129566	100.056264404844	117.970782094847	106.038497272206	102.873830786325	106.979900806999	110.319682770403	87.4568850546199	101.959146789976	92.18469843085	93.3469829413141	97.1785440555535
"XIRP2"	95.5324119068176	103.237268574202	108.365251915547	92.5197498024472	95.1126193163168	97.2152396287987	103.015130471035	78.071393729244	110.74100763326	79.7279800822911	101.827466523812	115.561355518928	89.2215950073374	95.725851872	98.8883019912543	131.511172332701	83.3148986430093	117.122866451369	96.9280069651986	87.8179385688451	98.3294181654846	83.7428999710932	103.536919905061	110.905413526127	104.125694602927	104.345706960301	100.076741387561	111.275211883498	119.269165696145	109.463326794149	101.629810900337	98.7529773451731	92.7373049931334	96.6236073171138	103.730588350623	104.122650010787	106.013369084332	116.605966041856	93.3095790764353	104.009923113991	121.631925492127	107.152871640302	98.5511989031341	96.1836594219779	95.1524593180033	104.201699162709	87.3820466970631	94.1473292949482	103.152322318248	78.2700939485842	109.244490173943	96.9368867699825	113.450845105516	99.083354375711	77.7295492231944	93.5451619466652	106.923811669687	92.0024095519762	107.708206028411	97.4927489109245	105.101122125808	87.4459063508763	92.2244959638676	105.29202748804	103.104873182811	103.83662447503	109.022633413391	91.8303028517093	71.1099036576803	109.299776245769	102.834475711535	98.5088044576819	94.3632439746133	90.2875604651474	91.6120189906461	99.4294488336004	88.59903117453	88.3250455193761	84.7767929646626	75.6671626630766	92.9143930393436	103.534179805003	96.9235515203365	95.7307714560108	101.068785041436	119.409601814729	105.41615849879	90.9777194332159	110.920118261127	91.9153304645018	103.500441588183	100.427454467065	86.3832924405046	111.227135151244	83.701328044676	98.6223572830838	117.973867245907	102.763463986062	114.404157087006	104.457215127659
"PTPRZ1"	114.17301426871	104.957594684873	100.523834484836	105.176246620134	96.6796289052206	97.5081446529583	117.879899773928	98.6143341009775	101.337303393489	100.650074574925	93.5174501035736	90.5279956411256	107.087897453722	102.212144183016	120.128181490558	116.604262632323	103.049947299369	93.6089252340913	93.8453560786035	111.841178460748	80.4598351842567	110.103864636488	87.1341166779759	106.168285383652	77.2458201850198	114.804711089945	95.8638738015173	95.5498039671602	73.0050245657296	90.6801969456206	109.960623503628	103.194674819546	99.9474195445111	106.118081839111	107.088208041203	99.8392814915789	98.6064050994492	120.231961950809	109.688722596617	88.4520473180549	113.033211733672	90.5732130123498	85.1821180489373	95.9702909630065	96.6598940056012	108.460927212866	112.93102150449	96.9563928491862	90.8716822524084	112.391564990535	103.059082635507	88.0146902994814	69.2465126316353	108.515676089653	114.853726447568	104.295250435473	95.163749979524	115.505189022737	74.8101529798796	81.9258130223297	103.253028648607	105.874047968686	98.3168426562304	104.073615343114	83.6243870993767	97.7401849227458	96.7831100196817	110.591250941584	102.706210139312	86.5076693272323	109.271747839516	96.8532247454182	98.0775971628273	106.7057062726	104.913428791692	108.369794212483	94.0701212565871	89.6142184611876	97.2287976761149	107.246304403882	101.729992627718	101.229072635105	93.6622876469018	103.965322621718	101.527779394302	84.2676104471791	104.620934493986	89.4805247201467	87.3944732249928	110.602019055846	125.738694844461	100.563366921341	88.1835692833901	94.3405540208738	110.856206051763	86.8936569357663	97.4884439699789	102.414078464002	86.5628756555996	119.38990662062
"LAMA3"	99.5871920597017	110.568922280734	75.4545885498454	105.825256739229	107.877154986602	104.00229418379	109.315570126105	108.936606060702	92.9859945589368	102.321465903588	96.4094936708528	111.75250316814	108.903772238251	98.7466948190028	99.7746911925915	97.894547774593	81.689993041306	100.680771207724	92.6489408162517	106.363392599169	95.140133169846	98.3875234034999	100.933414516265	102.798343853973	93.3621747163949	95.3488380009351	99.9409473826951	92.5834890778906	116.672082342419	107.525100820642	91.8995277636888	99.7534427404017	113.726916520993	99.2616660641374	110.44477540762	94.898361722284	104.760754552923	86.7979885893627	91.6240546414819	88.3340632673394	107.389913019739	89.159806685608	103.820225910287	104.294451410422	127.222004060983	93.8996571936184	82.6622004475861	99.6344106293813	96.6291495530269	107.152909510589	108.305931987796	92.016442924732	83.8969493136716	106.945015041249	114.90965254458	110.724531194548	97.4450522875851	94.8313959504937	88.1431988753171	97.7453870553037	99.852388118701	103.939643709526	98.9156760955833	95.1530546712523	102.524746334118	77.798127370373	95.5719850570943	96.8530621943201	104.743104447078	99.1812015230695	90.3193289132578	98.9496717273128	113.396907797365	108.231853285262	96.982743576885	91.9675469769284	109.655401143337	97.0287071281599	105.944737613338	110.807660008309	94.5597699211403	110.743052295947	99.7185858655841	98.9462505240784	101.046224704904	115.394839245202	87.5822579238679	102.434405573779	115.75141084776	86.2415441436959	103.152203332488	109.481688062744	100.370159840613	101.599389771829	99.5898501819923	109.849033209219	86.0637335769984	97.3036502992415	104.177689892569	119.358432272337
"LAMA2"	110.795000269112	97.9284517442391	100.043677895456	89.3038430923383	111.276474840674	93.2199159284962	78.008530219897	105.944749371173	109.310128006492	108.508021466427	93.8470483218356	93.5461148973569	96.0054244281007	104.043615722056	92.8752634755399	111.247983420655	95.1204422394683	100.336532061243	87.9229099979479	88.6561213726818	91.3035244934403	103.244946479503	97.5830761439473	102.445383226862	100.781408563198	107.006629016316	90.5030016167218	114.463407547799	94.2005909216237	103.72430052274	116.739063962771	92.4989914932936	109.623667168869	98.2490736595762	82.6760099392834	115.326445232841	87.3910805102163	110.647129558162	99.664021711403	101.149587496731	102.800897077655	102.243505870544	87.5832874644291	99.855431762599	117.041184765186	97.7048345998534	85.4255897276608	76.2739381290639	113.304517997229	100.512620200766	97.1913165423101	105.109483274812	110.2385284344	95.7124354558895	101.127965534356	110.928027091283	106.77131403984	95.7526938387005	86.9907924931	99.4163008123114	101.29334822739	109.119717280798	114.542494873879	100.921274866027	119.664305290492	109.256793662481	81.6567020790189	96.346088437548	123.911275408854	110.18409194586	99.937382467032	92.2260700020318	97.2648664217934	110.718704929647	102.610507391279	103.682837289478	96.1368932135285	113.556140770435	101.934332595479	106.679260719085	108.286076831279	98.521863595079	91.8947349784614	89.7393140463139	109.09071229071	95.1536155576418	102.451866149855	89.591954325438	95.6562624288652	108.18883386926	96.6706736320163	104.991651530201	87.4881339814263	107.993846768228	104.552055868279	106.524642289195	107.368287718145	112.328591449681	119.166393018895	110.933776894994
"NIPBL"	90.4718918532954	115.608478676152	94.6565810069972	94.8512469309468	117.373781420539	102.888641031508	127.911729400634	90.9404137190689	93.0274516619575	110.222059615711	104.220862896872	94.4094709530298	94.2457132196726	84.9744747754899	105.807379258735	116.542472804308	81.2175060697915	122.351370785735	104.375380632689	80.6676524155493	93.0022437303787	99.1119500003551	96.4631825881937	109.771915733655	104.951452527732	105.044443592413	111.069307588153	93.1079388995646	107.622030475613	95.6004214743665	97.6986286846726	114.013509524357	116.739476317824	95.0819161501745	97.6553417054228	105.586499722509	85.9739774158405	99.4229930407743	111.696495990247	95.7947640550323	102.796633112699	107.000592667132	80.9034189536793	105.432561979958	93.9136878502111	107.140116811918	107.968465165708	101.146803376916	98.1364418151607	96.3739770654197	91.6069537709969	80.5043334765215	91.1449978798504	103.131265454004	102.930557495653	127.506080889527	111.849421499502	114.969611362345	121.757954477567	119.115497213608	91.3879131038761	104.855135572232	90.1143300648041	98.5533172175165	89.9336167830696	115.43140985369	105.515413215697	97.7072902393462	84.9710930293648	81.1350885005109	93.9187803491657	115.627216027213	102.622589875793	105.318576524279	82.2241550687319	103.29999886479	103.773778786556	107.053731901011	98.3857049237176	93.7597792576549	93.7547857759606	83.8352241541101	91.8473200617204	102.701066996423	113.178247686042	101.122515593723	102.520309136351	111.121137554655	94.5145980339883	111.168641649941	109.302415634528	88.7521551318649	97.1230751183511	116.392478536906	100.981868675984	122.239224119489	85.2558254798094	103.752068517305	111.109762428874	74.8251053151413
"ANK3"	97.9944238058433	109.312251151286	102.752575376011	96.5929782275548	112.819153917651	90.0323306123936	97.0477874972563	99.0218602467232	106.120707341113	88.6714575523273	103.33247590758	115.055876745146	92.0745756338012	105.27707478	97.4024238496289	100.564386642995	102.821703502428	102.629774756362	95.9650985397835	114.33704721161	99.9537448395972	96.8732850681647	81.9813765623893	107.673863212344	100.347884632442	83.3725906290855	113.22844527539	107.77914911919	110.559008409441	86.171784885026	98.8359852879186	103.801647236256	122.810002294793	104.659603508194	92.48338328744	94.0046628167225	100.011840961114	107.302404000154	106.411873391599	102.57385400375	104.62469031579	99.6580919247515	105.689587060533	104.931007485001	74.7237439385912	97.4063496876548	115.963554883306	121.710177655042	107.177982556103	99.8862930005922	104.570585378428	102.351494309144	104.981167826062	122.659905485112	112.38591893715	90.4106190070674	96.2196528343272	98.8684643346524	105.359796480363	113.252704758385	96.0850655969913	118.650530156271	92.4513222515176	85.5081447699538	103.727186847782	109.48318933551	120.741130756581	105.84324069847	100.219634063342	116.507315485486	84.5496221081522	116.031426668286	98.9369347523272	115.319214134339	97.0085410083261	92.4255355204298	99.4549572359115	93.7902795836114	83.9782292726912	101.801383431295	90.633425489982	107.416107427145	101.739852521178	119.755657105819	117.768287764762	94.7012259271382	104.51858100613	93.1752408194687	112.174892099048	110.76956889011	99.8211038462803	101.774848693083	97.9404736688471	116.700155496223	103.11487583339	91.6248758221601	101.423247991166	110.43214150127	100.629376472225	92.0707432311856
"MYH3"	129.196337895865	103.878258371895	93.61793022807	78.085510697722	96.3042588996507	87.0639231494985	92.2273834487753	87.4219970255474	85.3482936471226	100.197937266523	92.4982150183624	103.531882982103	94.1613278588289	99.3927154691344	112.31534454524	102.686477296459	114.239302328803	97.6153103241235	88.4837363992436	88.6328430680738	93.7834576773393	97.599271146307	94.2327646133235	94.7268178671293	114.643874578144	86.889930319096	100.71421907673	103.540532688821	99.4194236780416	96.4736938468883	89.1603319885273	86.333891940509	108.462857912293	90.9166386924695	91.965047367102	115.441081945689	91.0065822962368	118.173391481927	114.596985689727	89.3285335112793	103.319780342222	109.025116573865	119.784842457771	105.06714883496	99.0894130959447	102.769187728711	90.6545802238941	90.6768491412098	99.8571498009728	95.7863096340256	105.938130495185	83.2655587824593	102.972177862195	102.240647902832	112.041490485203	81.5353565590725	89.441809135267	96.0710410541259	113.735362317377	105.972865881059	106.03270278217	99.8836854158555	86.5858898313136	87.2511235346724	90.5465301229877	112.999049777758	108.031137940615	85.4113037064465	87.6147660803724	103.6499929771	110.763864822863	115.397778088164	112.494310560579	96.4389674647439	100.370170932189	88.2985776791596	93.9868377249381	105.953986694011	79.7909251751084	104.581398416029	105.652849544582	93.0595900418766	115.817715763209	93.5783833520073	89.8419464472339	84.0046076985783	116.65999840757	119.018722991975	99.7279773901692	88.760425722532	97.6246599620989	108.810305301146	107.12685169192	90.5659985882814	116.49731627151	91.2479186966468	102.725777106977	113.459272215427	116.333872976369	119.667701853932
"SMARCA4"	99.9233900486603	87.3733928467644	111.566265712258	101.168880441037	101.987121305746	106.532744237509	107.19146520393	98.623597402825	92.4540663818281	80.7884787405991	101.674043891136	104.490662573065	106.26024303563	114.493373704772	101.824152330034	112.529010077804	91.6441823468283	99.0184894564449	96.7237373215091	103.942734260059	109.216495528022	83.8391372591472	97.8769900075149	92.9895430141401	87.6494244506919	97.3986585128607	106.367582024993	103.367466147061	84.3550762895232	86.7425190228546	88.9491938346987	89.1044230240672	98.8700055631587	108.984629600703	102.518667310255	87.7749530412425	116.263324187634	92.9361380038466	113.665305478271	74.9139597448573	96.501208574747	82.1442006092595	97.9569011196476	104.244477285222	93.2358465349039	103.375892507298	105.293547189317	98.4866589005457	99.6994172859514	93.5325546639451	109.360783583258	123.908811394061	91.125270570622	87.4242066087188	104.826914260238	93.0723964622074	102.232484609167	93.2305385850926	102.978927723946	102.195174019949	101.804704435486	107.982133848935	102.434326856767	83.9341267433224	102.756032980874	88.480495532756	98.0448582448743	97.407908976652	112.005601061393	92.847299739091	91.2410365090842	107.002262727854	99.0659898553695	93.0212083028798	101.165258514013	99.35369836885	103.095486072989	92.285068137883	100.00974777642	108.252012286036	84.1249299071737	95.4785666179802	97.9829755389167	102.638580514382	108.748632781222	93.0053782241823	84.0824082211568	107.041624169471	90.4992842149117	104.395101148946	103.030995874584	100.124806809028	89.5148774730797	92.6650341772718	99.2773249659272	85.7923020486903	105.519997502617	106.626919201269	118.324464717126	107.824741090881
"ACVR2A"	109.675101239113	99.1995893986074	79.0035758647534	89.1468777500092	97.6040911665838	91.0524653895419	106.37902622073	97.2447772303132	100.343787284953	103.141328652508	89.2321308505335	102.304001343033	97.5657606430663	103.90131515812	100.234841114725	108.533141252534	101.285730710622	98.9330563160512	105.513619987213	97.0293353021659	104.286699344679	95.8535047578947	109.379291399469	109.68713985856	112.294181285686	102.063397936372	123.990058248285	87.5166871914874	79.6235245313749	113.48689175595	82.6002311141797	106.100619481707	83.8799475337627	91.6807918674829	99.3498983922529	108.838535996976	95.2074064857587	104.532947786916	105.396149549649	104.073756209295	96.215896860483	90.6952432917796	113.603802371121	102.81051506267	101.076643828943	89.8118265920973	96.1119861229996	107.093451685232	102.095830893491	113.504561574754	99.5906004701123	103.05807654406	92.0818510304174	104.226897715614	98.0776202217075	103.044071154493	121.228965800113	77.2354111512313	87.0796698745027	77.7856488680686	96.9210555879801	95.6463945980483	97.1352454856111	110.944218355819	85.7284818232981	111.248346981739	94.4683293830459	101.400642398939	108.327778523268	100.878459411923	100.902347967979	94.6543253553071	107.976936225724	86.3785793937993	108.182504105383	115.283238897651	99.2866953772116	97.0729627465107	100.927116612697	86.2881309867057	118.347352610747	108.448620145454	93.2810406222788	98.4944896435687	104.979157518284	86.1803028520667	84.936293207872	119.960714384041	92.4884820835982	91.0882333881304	112.909770703369	86.9195021595469	109.055921734484	98.9324635708282	90.0169104888165	96.5507802221554	115.319941687099	120.434370231766	103.655467990367	87.9201719718385
"PKHD1L1"	108.637026198089	85.5493662664847	99.6036871844537	91.5937818761988	107.683277863148	104.925442333941	84.1777802051054	126.8136488031	101.317412416198	90.8688910585944	87.0394513562012	89.1571035887862	100.175862473183	108.870590943751	93.8234211023278	100.896945139029	94.354512549929	91.9022354989336	86.2561245529977	95.638849514274	113.749764916432	101.014826457989	94.2653321866165	96.8440459229982	98.004684594885	94.4963145788911	99.4108561609507	97.9935450434205	109.364833876602	109.104013295947	92.0143171007905	117.577227690735	92.426828515914	117.36099796758	103.913030612199	107.736465012872	93.737771095854	86.6447647435196	101.034573192232	114.368479326796	108.240429067431	107.013091282515	104.978641629273	95.8649998983506	91.157331798362	101.85957206817	115.004143162219	108.994467911924	109.267539060068	97.0160348531492	90.5063990573644	103.094474894414	84.2762370268503	116.294615385778	93.2871073364818	95.5752680573335	98.4724070011745	110.187049529902	115.65900965739	120.023190162393	116.397210274677	101.904334713304	106.89497460459	106.96155856615	83.1422698834526	106.430638880462	104.361297216158	94.1249223826151	106.065791097849	101.097673811757	106.037540011626	106.394470330605	118.064770183051	91.0192534730439	111.647686389023	106.50329231612	112.354377267661	96.1019009993451	102.907387035234	100.755180821491	104.168722127155	96.8952315990399	107.541071948035	107.837940275969	101.152680742475	98.5581236703259	107.041504709614	83.9606110771831	96.4001656686077	92.1620814695431	104.357654030153	93.2360647013924	106.811208867918	93.0646196987775	102.604320098304	95.7482183692162	88.4948736570513	81.6814438204386	91.0164810458128	99.3704361184867
"SF3B1"	106.604217776728	111.695120051413	87.5705379122775	95.2888316818589	96.6635050477831	101.310823737298	93.3789690224691	91.6944473866946	104.21674208654	101.356646832248	110.410421304091	98.0818253956278	121.339133974246	97.7310649916145	100.665497172955	85.2496836878863	101.393568739906	118.59818156672	105.46609280496	98.777402284276	114.252960016298	95.9128065735988	96.2493872456957	109.869982069744	114.484710503569	108.72344661097	111.38370042638	98.8738944907283	80.2253977470134	92.6650309219253	92.5349833082772	109.94514646929	81.0080971536458	88.1753976604566	88.7802692838099	89.9403282468429	114.016685181958	117.03060660822	90.9294096280792	102.552537064993	104.895685112923	102.220925775149	108.960602121391	113.506392819173	113.013155258799	104.875065429388	102.840216543683	121.363137273682	96.291560911058	99.4481042612063	96.2825184855342	104.665301787955	99.5281805914145	83.1724840036278	98.6402994041311	99.1633164898612	97.6334863406123	109.721009776041	93.8722772526176	107.83606669624	108.878259727509	92.599732965228	92.4268186871104	86.0804192133996	89.5798646355994	106.031599297079	106.930576577151	106.390080427791	112.446418796501	95.5320735541322	98.065574852917	84.366871135998	103.602331265256	102.7557981673	99.4179348252302	93.6363393804887	98.4545699430843	99.847232311173	96.938278222242	106.20768749932	103.486592819674	94.7866288478329	111.743721579116	91.1023552520369	111.872663073531	103.489944651157	98.6497731842898	93.7727827151	91.3557176761363	97.0850718746893	104.014869369627	113.643021334181	112.464688862545	108.570816701046	90.5639716721267	105.454717210463	107.87111100376	99.8892587567116	106.159970799909	103.785279134948
"ATM"	122.897815086315	102.187321579126	103.452612266265	105.652157571859	91.814895207151	98.529230289004	102.324216902268	119.887320032786	100.192086187863	103.881498378146	97.6355809753118	105.061695151228	98.7165577694212	95.707676963177	110.520536314747	91.7640852597723	100.384322047911	84.8024316373123	111.894556717951	87.9717306398213	111.077191568027	104.62134481383	81.9893634821049	117.986581647209	99.3706364458839	119.162067166192	109.417445306522	102.982006908912	128.526164252689	99.3548514776197	100.716459773151	105.154305584357	101.53582600871	93.7362930100645	95.6776886269541	100.296023060314	112.308616445709	95.6270682650905	96.4324219795254	100.575408666771	91.960688507281	82.3482820481117	102.92974013695	87.5466457162275	94.6444062529589	99.2041553913893	106.778124781612	98.9421259115137	105.638392725597	118.310935035205	104.085005595379	82.9018058342203	103.844137238705	116.999481571207	97.6793241824942	104.709630069387	102.59777762314	73.8327470498402	96.0468049892335	109.672200174708	97.0359424998224	91.4779121227886	105.014772014056	93.1865275899174	109.349131676165	91.6591615356162	101.269766251778	92.0239701131985	96.2535203220246	82.1253945579546	99.7222343379277	103.538576760957	100.124847045691	106.858950225653	79.5149715085868	97.7424211439817	82.3190900382113	97.026512063044	109.776018343097	109.170597064532	116.447003224024	105.879951447634	116.798822524372	100.106231027934	98.4591348005255	111.820335321486	99.7863910188168	100.204647063778	116.1247146262	81.4301721487758	114.336343714889	100.886097997107	95.5578109412015	83.2573935796836	106.387287046974	92.4130682978351	101.856626508629	117.485854848781	111.314731117611	97.6335840934883
"MYH8"	104.123194604147	110.40542939944	87.1115706091826	91.3299510484175	114.290175228399	107.244502461666	103.931859490477	94.1071714741553	109.009973254241	103.861343861927	108.490517324584	97.7932726692758	94.3564169269947	100.157088868488	90.9365531222811	85.5982625568929	100.469849350898	97.0470598617507	91.633097794626	119.302872938439	86.6227215037956	100.703853604608	107.415721080192	93.6374669434488	105.832542954061	94.4991064274428	101.935548452029	96.1476323447229	92.9658327247681	89.6173666967443	108.253681267183	115.828625320072	92.9877365874478	114.405468025129	108.530521271881	115.344570079203	74.72783760629	107.515013748304	98.1883822670804	101.656134745608	78.8954408851107	91.3045098128777	87.6109276179334	113.297923472634	108.078966354069	118.507545735866	91.3021569422187	107.070498457504	92.6928161814369	115.54917247996	81.3166016770703	88.674076203712	84.6160193745094	89.7920319645512	98.4746205186591	109.902195982169	97.2080272810623	94.5100398656594	96.530604934449	95.535209638582	104.132379361346	93.4769405008248	91.3669737472374	85.724918612487	104.86465468946	78.4339347887587	103.108992813158	93.2772536046861	108.810182096937	102.020537004383	90.2774217574998	103.851143755811	114.56874642292	83.693038203741	118.00068628357	104.195407930056	101.363647757407	101.697664273851	109.149217887833	101.82282967769	103.955878156943	98.2545383411922	111.355269156029	95.6673961643256	93.4111703532888	97.8636010810851	88.1747938932789	104.788957408987	100.529838439901	115.472094592348	92.5474905802768	96.282982142902	100.751440159215	94.4472285389129	91.1211992032463	107.969925713516	110.74594338692	102.798376901198	83.7224167359606	77.1771404661229
"FREM2"	89.9810412112444	95.7477321567556	111.052120053973	116.430739387264	75.334186619106	111.91784475244	106.813093857544	100.585078728417	83.1239875511392	98.918234076846	91.9777099835964	83.0803601456383	98.5222406651843	95.7821217435605	118.934140808043	73.4152298347525	112.146050654103	84.2209157002772	87.0027048936546	98.513406620968	105.837956075613	105.41686535832	88.7621758966728	94.2006831434539	106.283765068886	107.741716890616	91.0071840238892	86.8041067703821	97.0167876620972	95.9574417440726	104.537005002132	94.3422996330494	103.975295068011	106.295444364921	91.9024809223193	108.854300400079	109.941429205626	100.83603984004	109.096680416781	87.8585363352536	107.331122014162	89.4679679978253	76.419907647081	94.6514644023433	110.935517334141	109.917374286688	93.3893365874184	103.537818476631	83.4535125240193	92.1634374448958	112.665812300119	96.2649458820762	107.413897815639	108.480372936994	100.346077641345	98.7996715650849	105.856274408865	103.270258536279	88.9588249774197	101.176040665554	89.5510389434916	116.85338745127	116.775049181557	102.197074669618	97.1744683450749	96.654017304747	89.519631821129	99.6978191662768	115.011535870886	99.3014200853156	96.7270904842811	108.462581830011	92.8820563559857	102.38699798767	114.241203471454	89.9015358549406	90.6262502964448	99.8927144225664	105.947286574274	112.681173716869	98.8249001607317	94.6396890647364	109.650658311405	77.2707302831783	88.63726726501	95.7307347980733	95.3791235252572	91.5634274098961	104.265064164285	102.698039224514	103.222083353405	106.794171282399	120.828317644473	98.6844968376547	92.2773221899751	78.625357397479	91.5263855784562	100.876254154811	119.253053937184	114.125787099159
"CFH"	100.554123486731	108.565474572996	105.867476221173	85.6964160074158	93.8573847383245	94.2061733984989	106.546762801902	86.5896733833932	103.279932420014	101.495953383421	91.7379212392237	109.615710159527	105.994813463359	117.954156132799	105.346815065837	107.013104261884	103.344395497023	95.7890118640042	101.893398880491	95.6737144554495	115.511473126163	99.3097835428326	99.9304311116989	96.6622832745757	105.154412325723	96.065753038508	92.3911965498029	105.306082015082	108.757587954215	103.141501491371	95.3199402818511	103.101228376157	102.369353093141	80.756532186121	105.183666879633	96.1595602533881	102.913839527475	85.6476863248178	86.2161212239361	114.977149453348	85.5675692591615	111.713754547099	86.3145538935851	107.295727450029	83.4102237368998	88.6141781187866	99.4176622742907	105.321794371755	97.839459006979	97.7140810656262	90.7540749767391	73.3501470732206	120.449356316512	115.417043065418	94.4516841611404	112.434504931999	99.6247300083272	89.2080524194838	112.191729793575	97.4598114876056	94.7219208429537	99.9934851143468	65.6874562620727	115.028956910111	81.8699342516197	102.102465933362	111.946896197205	101.538278121664	85.9101398118531	107.525658841572	100.035997661299	115.686276405153	107.510774291082	110.169916593411	84.5063903945157	79.9404213060456	85.7258697604414	104.973308282634	97.3889930557415	116.060701918194	94.453817640477	97.7912359539737	89.6662958895606	105.996661019067	107.215013778167	81.651486000754	94.1148673336482	89.8524879049005	115.170000733901	96.489596436074	108.380649645955	93.730233539337	100.860382426506	106.802316546634	94.1623968096453	99.3385557150364	108.317228017702	101.310021774285	89.7368508351186	79.5516070739826
