""	"TCGA.61.2610"	"TCGA.13.0889"	"TCGA.24.1103"	"TCGA.23.1111"	"TCGA.23.2641"	"TCGA.61.1741"	"TCGA.OY.A56P"	"TCGA.09.2049"	"TCGA.24.2267"	"TCGA.13.1487"	"TCGA.04.1646"	"TCGA.13.0920"	"TCGA.61.1914"	"TCGA.59.2354"	"TCGA.24.1843"	"TCGA.24.2289"	"TCGA.10.0930"	"TCGA.13.1481"	"TCGA.25.2391"	"TCGA.04.1331"	"TCGA.23.1114"	"TCGA.13.0916"	"TCGA.24.1846"	"TCGA.13.1504"	"TCGA.20.1687"	"TCGA.29.1688"	"TCGA.29.1693"	"TCGA.23.1110"	"TCGA.29.1768"	"TCGA.42.2588"	"TCGA.24.2035"	"TCGA.04.1362"	"TCGA.24.1552"	"TCGA.04.1356"	"TCGA.24.2024"	"TCGA.61.1915"	"TCGA.24.2261"	"TCGA.09.1675"	"TCGA.13.0805"	"TCGA.13.0717"	"TCGA.09.2053"	"TCGA.24.1474"	"TCGA.13.1510"	"TCGA.04.1361"	"TCGA.61.1737"	"TCGA.13.0795"	"TCGA.23.1123"	"TCGA.23.1118"	"TCGA.04.1369"	"TCGA.13.0791"	"TCGA.24.1562"	"TCGA.24.2260"	"TCGA.57.1992"	"TCGA.61.1910"	"TCGA.29.1691"	"TCGA.24.2298"	"TCGA.13.0794"	"TCGA.61.1913"	"TCGA.42.2591"	"TCGA.13.0887"	"TCGA.25.2398"	"TCGA.61.2095"	"TCGA.36.2547"	"TCGA.61.1899"	"TCGA.23.1021"	"TCGA.13.0804"	"TCGA.29.1769"	"TCGA.61.2016"	"TCGA.24.1435"	"TCGA.13.1495"	"TCGA.23.1027"	"TCGA.25.2392"	"TCGA.59.2352"	"TCGA.36.2545"	"TCGA.61.1738"	"TCGA.20.1682"	"TCGA.36.2532"	"TCGA.42.2593"	"TCGA.30.1714"	"TCGA.24.1927"	"TCGA.13.1494"	"TCGA.24.1469"	"TCGA.09.0365"	"TCGA.29.1699"	"TCGA.25.1319"	"TCGA.61.2104"	"TCGA.61.1740"	"TCGA.31.1959"	"TCGA.61.2087"	"TCGA.10.0931"	"TCGA.13.0923"	"TCGA.29.1764"	"TCGA.23.2645"	"TCGA.42.2590"	"TCGA.09.0364"	"TCGA.13.1483"	"TCGA.OY.A56Q"	"TCGA.29.1763"	"TCGA.04.1648"	"TCGA.04.1336"
"XIRP2"	107.073106673981	107.395892255748	95.6616725997041	95.8158189657736	75.6736025459433	77.5484742590703	120.057185804342	99.5836077992838	104.704894531078	106.855122083763	100.690945982759	79.6376258001998	101.603769784079	105.876429333422	109.552773685413	114.823464679464	129.192288071495	93.8425211099913	96.961624786282	93.3168506847643	96.1503143844843	109.845250328921	91.7213867281378	100.234656656005	95.1730772690898	98.3599824943615	88.9968532728966	90.2489628804076	104.432049408087	121.778038059027	105.221488394298	109.696772175068	101.501724295035	107.148543015483	94.6331087865868	86.9014381088671	93.1079120590797	101.254152194512	107.790892898174	114.202403815509	106.06995895792	99.739474088121	94.451500011063	99.0920683797311	98.6673401763784	104.072204862139	106.03570937319	107.39074391354	101.115002382547	105.019443263079	101.466213696609	107.41601787067	97.2276116525483	92.8980533237788	68.8088248512199	101.933394725686	93.3531000976572	109.304420056837	115.111427687099	101.965320714284	92.7748198703525	107.166248232969	94.6327334614367	83.8923123452175	120.320982435582	122.526961848844	77.586708473651	107.699629181471	105.671722808698	100.634509912442	89.6985555327332	93.523600229793	82.6702976771837	98.4193542659874	103.724584147473	83.1714880820778	100.062466717433	99.2473623317955	92.5708082437022	95.4474464068516	113.858146598073	92.6065656519182	96.921713770907	98.9147532958652	91.4439617618684	96.4917677836776	94.3323224267709	93.91996142099	103.218558256033	98.7107476967976	104.44066896358	107.679017653582	96.2676445737788	78.4608610284228	83.9007140367711	99.284476684517	95.6428742889269	102.66827003099	107.221522862966	101.580375734629
"PTPRZ1"	110.341077347375	89.3654258451719	117.726111849785	103.551355300461	96.5951507329785	86.6462863958178	79.2942851614252	106.761120055566	102.782186490647	103.895035428137	123.905766999619	96.9877092056344	67.4677992709707	98.4170042285437	103.128304459125	109.758450089638	89.2108521047812	103.528548814165	103.18080700038	81.4383548592174	108.423753037782	109.16771844367	104.912116521303	110.469309841009	116.710453999969	93.1620272895815	84.3108634175902	103.130263127242	95.6133327857022	112.531246858076	91.0757987196613	78.0059350599506	104.82914532808	110.374125711965	114.195889987805	93.8354913271539	103.142806599014	97.889587300869	87.4330355293298	104.895440160446	92.3732444778221	85.7158784283862	98.5953146729007	88.4560043155992	103.452476850176	110.178366150424	102.879002589922	92.271114435025	108.10565523902	106.354081640525	121.300992433066	95.5628281411299	114.873029073908	106.83009752811	104.473709878359	96.7266111409836	101.179625612029	100.307972198545	104.151724145523	110.246996788909	99.0354972273642	98.0264813938471	95.5130554253334	100.010414888706	120.794888902074	104.423169294226	101.999135793914	95.1384240101316	105.127494350953	92.3386715582225	105.777412799152	112.405644465971	107.687788406705	99.2091462185101	96.9241819761018	95.8221221811124	101.506224766961	94.9334959213864	98.7762004873407	88.9118372309182	116.753620749152	104.828756388858	117.300092017461	107.926451309398	81.7967667565202	108.121783802227	102.537117596383	98.6754554515893	104.023726424034	114.605106820958	88.4194184751207	113.346701966501	100.156241374531	86.9529161351386	94.1642990317001	105.159413516407	107.145645319338	98.9378524965625	102.712655534086	79.2722973849337
"LAMA3"	102.234804149153	102.462108435364	99.8174028883699	105.134811145996	107.130331948502	112.827752061777	130.557423688819	108.664361468055	90.2209705898189	86.9460407619469	85.3822831369897	94.4435389556853	96.700695126863	97.0791458510842	101.010057131991	101.483502932832	111.784913292805	95.2467187169152	93.5125099154918	126.839229180279	109.530163050564	97.1045534493528	100.185769770195	94.935951390561	106.859972973707	116.629786051937	99.5165678874315	116.915329914125	112.098684553559	73.2334178486265	107.283126072055	119.48093797775	108.826083943874	89.2442836931009	105.257375674052	110.244186944466	109.201745317161	108.713767758443	119.932864478387	93.6444914763735	106.68393164795	98.4772704568434	104.892540702614	92.6678342925445	87.5756471291706	99.5717310119517	83.7766940657878	103.77841367789	85.4349340571766	103.129674642044	99.1228554626235	101.138404223478	89.8347752156178	97.2211361184009	113.423821686152	86.7618517219459	98.2395287775287	96.1768679826425	92.6192498864852	106.450730398789	93.7359099133175	113.342572920175	84.9400215918931	97.9439536796593	95.5446225264474	87.7755206255328	93.1874086466637	101.679870198118	93.3231538019234	96.9561288953135	102.62448769456	105.931085554236	95.7189124746428	110.501852258276	97.5986179064886	87.0630722051046	86.5242247348231	98.3932906730678	106.137788892167	95.3136148142673	88.5418968305037	104.803054629099	112.605113966598	90.7816202554644	113.186642068516	95.8970350805459	100.265675084037	83.2709421553655	91.9404656189196	101.156180704672	93.8254216299262	103.452821607235	75.6742383082328	102.758642075406	90.4938888589453	80.6948847656188	101.37808915586	113.07788795778	103.141081455031	108.216057480898
"LAMA2"	91.2129238713398	97.1050063343569	108.528149936005	100.186074003287	93.4096261351087	106.907959041737	97.386494059127	102.351750248133	90.7341385785405	112.168880111011	90.1519370725227	108.472954157153	104.570898256626	85.8010103666079	107.481154142902	107.889087573077	108.69602773179	104.220563698137	81.3109565647019	102.782467355872	95.8936818424661	95.124892915808	113.209481854549	106.479619748764	92.7234638926703	94.2832998649514	94.0210987775551	94.2761247529071	85.7707400514116	83.340181798612	88.4107697277662	101.798532187231	103.159248289188	95.2574473022726	96.399975516396	91.6725066560977	84.8785304463121	115.586804614933	96.4922336208048	114.99066838108	99.7144664454578	98.6457202626653	81.3379511871648	108.662388225782	124.779522886722	80.9311098524351	106.433807109714	103.541126786212	117.078147852996	85.7892389799773	85.3310530960626	108.268424709894	110.115385267705	97.6570597751111	105.197487317004	103.66251637803	82.4454979357498	104.306525206421	83.8957677345176	92.5819186311618	92.4770739465323	99.4735194682444	90.2428564094822	86.7539861218628	106.374139006032	87.6629195663182	103.715841311594	98.3790192590785	96.1839675745083	109.450776800891	96.0605014559435	117.034792820584	111.148699159402	108.789038199076	98.3817763313859	90.2778379952188	99.59599070373	90.1041628769416	83.3088650241186	99.6523272558665	95.8424991866314	96.4255025835611	97.8803005847437	98.4632080697486	104.741622791544	98.0479079602345	89.8105188068715	77.8788057178206	96.8919810854658	93.6216451185418	104.736165072677	98.7749740024592	97.9358208972728	107.860668553412	90.8872367955864	102.241623371072	81.6816837810558	102.365288962387	107.555237485548	94.0711359505495
"NIPBL"	111.629645559673	77.3511064351206	102.05162903244	113.184489722567	99.6359737743351	90.3293733214169	95.4560674088628	90.6602986672357	119.197704626212	107.951740182723	86.6394625549705	113.908205110426	86.9589624256562	78.6168197479152	109.989608947936	105.575812197077	109.311663097985	88.164408457786	87.9300342135454	106.250696166822	101.008082767632	97.281673710928	109.302307363093	104.857187913047	103.020910462396	99.645413088721	124.173392818266	110.512631027096	99.4110233646792	108.424773600325	114.932837500926	104.150567632737	102.282383747815	99.3018741966063	104.255548649015	114.420772238905	99.8529764957852	102.18188257014	104.010385053452	123.846562845274	97.871736512581	122.119075166765	109.646672598917	83.6455335304914	114.70270724165	109.272123056791	96.2235576731619	98.9896073386842	83.924205282662	97.3428847661662	106.516614809259	97.3879667901504	93.7017397203168	94.998375987012	86.5705789864411	83.5472944314676	114.275534565232	107.67296467484	94.8163859844733	77.5313978577544	87.7257752319998	107.445020817214	100.9948233331	99.2287863226297	100.567554244042	89.3441595336739	102.764013438379	108.094290422422	92.0027206554614	98.2001340106368	99.4837449418445	103.367728283486	87.1398883513981	96.5726721529926	89.4811281836024	103.647347649698	108.520868612667	80.4061465749664	97.0550988913963	113.370293269139	92.442121319323	120.4735411958	84.0866347052742	82.8890842133089	96.5081648199953	98.8883489672524	95.7471114180972	81.4373547259372	109.06369116822	112.522397546157	96.6422781032893	95.0730885879348	105.306483821735	95.1401068704014	87.0153857729022	96.8544420992824	102.122034277123	102.904892692493	98.1084035933811	90.2022597727573
"ANK3"	79.9983505521452	85.9114954392681	69.9195140107952	99.3416800016185	84.067136984731	86.5420631497989	101.57560555464	108.132521672816	108.812777877762	95.117974905742	96.3486838826694	112.312462152498	87.0882656115478	99.774998950974	92.6748469098684	99.7260560695709	110.24681227599	96.1625041650791	118.972580576565	88.4856749791467	109.20755693184	111.062175397554	110.762161444248	87.9299848757072	102.576562070993	96.0293768957129	101.0958064066	98.1874522263235	102.037362991984	103.855063255337	91.5175008363466	106.468405034362	98.916156128871	92.3747680620452	95.8871016964841	87.3078096247984	106.056516584147	104.061547414247	121.346185240616	100.148794173943	125.650908858805	93.3861253620665	97.853220544886	106.275683501223	101.960850715576	109.275170886742	111.10280330655	114.146739226198	99.6833515383683	103.235123728748	108.795566360265	92.5494739379976	97.1938707480952	89.3381608745593	98.9387452955832	101.184585372045	99.401838596893	100.997677841097	111.827318942578	84.8801366625196	98.2868729326857	93.794260869412	90.3977410125046	91.3780235842196	104.510382432373	81.3422698979149	97.280545362476	106.526457883724	93.8291998161476	102.976904056137	111.402829483486	90.6055128739556	93.0269157333159	119.462461988074	101.925196889114	95.0179717399739	95.7078919461608	107.63466942643	98.7650240274222	109.031662231934	110.914684531411	76.2988653405139	93.9222486950837	102.802642755456	120.891073799586	93.6792145392383	90.426648400471	116.859982370279	112.584098578843	89.6478877485375	115.890226729483	96.3341414863486	101.764090143997	115.144506631792	105.268652790263	95.1559463282877	100.220390486712	94.9672719054798	103.77242685671	101.620412379387
"MYH3"	94.5520925999828	109.160193287926	86.3388806867102	92.997039216823	108.477927972478	110.336653893157	109.333887278653	113.4831855513	107.420817719265	90.9600654536984	113.814542479797	88.8666253784785	109.063797316687	102.697709536249	104.808952401108	91.2292504119976	106.12975056105	85.4033419430716	97.3841444053325	112.956673074251	114.595952148917	100.586232491475	96.9972938656701	99.9702979914399	111.24975624392	107.14734727529	104.499520103085	104.856470358289	107.430106354661	121.384717086417	103.076819410683	93.4600001554896	111.050609965313	94.2739029646869	110.709247867944	96.8569100970979	89.8311915455231	97.4179264773942	99.2773392972807	111.504912610817	93.3679165920707	106.29356183798	96.2640264451238	93.6486662721506	99.6004002006726	110.990994252682	103.86602714116	94.9134300510421	91.4096012349958	113.83525140068	109.592057003867	112.632352977338	103.538025861888	100.345082763608	101.964621205596	103.34439187258	105.635476723074	89.4936914205194	102.095958507283	81.3643993393053	96.0543652658679	105.906997045749	121.123013675771	94.9639433411513	109.334777630336	81.6240858746066	92.3344292513747	113.798591861859	83.0583662914159	102.882914327778	92.1336845793315	96.4819683035336	103.602277669154	97.7296239051866	110.208554099761	97.5395032769473	98.5951215437983	105.779168224	85.9722178987897	86.1267652308359	84.7354970575507	101.589909016709	94.3454401045066	82.2348261413933	102.994659808224	112.530424306119	99.4536013464665	94.8338863435728	110.481385633952	109.262590741005	101.749533196568	103.199068637068	101.443986598566	102.274361659685	90.8755771017775	91.2268839224762	118.529963667497	91.9546045774847	95.9176705493727	106.069090290076
"SMARCA4"	97.4432929084301	98.087210494648	95.7589773985519	105.373261315213	81.4961115133939	91.8822354033695	103.028282758344	122.518827759311	101.475734040494	96.0958158191307	98.4668274424582	92.0394610733643	72.0403850478877	94.9703060096896	90.1054969174264	112.162434707284	106.081900814783	100.457732244649	117.879817161372	105.221284733892	96.0315746583379	102.586562144285	110.447406250545	115.868597609769	96.8989354720982	112.674545951034	104.907739297637	85.640671801974	96.2230106693486	102.127991363224	119.330224157937	88.8005053369144	105.887190969325	88.7230801140286	110.468221739393	93.858022177375	111.156395558568	108.852840989318	93.9762230472962	91.2047197810284	122.818284332332	97.27749702134	86.4065762601654	100.817101151481	91.2702270708403	83.6131953337034	95.597680711243	99.737390439134	91.8551028103193	85.9438161165259	92.4304638720105	91.2676922010075	86.3874679715809	105.151048432637	119.93482598522	88.7148232130952	94.3102356073098	96.258573256215	97.9254259453637	115.43690320445	82.6640580948855	95.412935952085	88.1906785834579	83.4383344675435	87.8080947293131	107.651975582419	95.2956832553059	102.697070397772	107.924071645564	100.318723027708	106.014370560291	96.2278411657336	82.0150289362742	101.920168142101	85.9339384111969	101.219035429028	95.3549979265837	98.750284130176	77.9059601005056	89.951668064059	96.5484404659159	106.583832162028	98.8346352246975	97.2650995178381	109.448714859579	117.543085182582	93.0252409619061	103.468947209369	91.7251089466687	89.8758385114137	99.7110100964789	100.883307422371	98.2054950053547	94.8229736879711	102.499797408863	89.0145996146831	85.4959056404685	111.480772547694	97.3390789093142	93.3978888009536
"ACVR2A"	98.3387896323499	108.032832161336	102.368036637456	77.9821767764608	96.7634936830969	118.017254786182	80.4384977752752	95.0634756553408	104.853885649923	108.140634151454	97.444283657601	99.1048012285328	102.335605713203	106.308073903677	122.295590483458	96.4875018772508	91.0710828976027	104.524561138311	108.673005155776	90.6137349958361	95.169161712226	116.314055830722	107.091411104054	90.0677574380999	108.245918860225	96.4321366840167	100.502195365497	89.3805894275018	123.786801767557	118.405226790699	107.02543350961	89.9525474326025	96.8361727579134	101.227265407092	96.3942568362106	94.356234748644	97.398362428214	105.585286294443	120.528747329865	85.2540692469754	105.024080043871	92.8279176384609	101.049417933414	113.878195777501	99.7959714500647	92.5504071561218	120.503528681691	90.7761951393925	92.761093037281	75.4912545415507	93.8355309091091	107.919393280128	108.113193011683	96.9162614888703	101.001981440879	103.18446712281	93.3619453819086	108.598003720819	88.8567620413624	105.221074512084	123.007556357587	102.114317709957	123.062338933688	90.1350831822202	108.912971446047	107.462517319441	77.0456601989834	90.1308808620764	97.9200383817172	92.0773924139943	108.749935647637	112.633848941902	109.823993025832	113.859549408519	93.711983537596	114.393997302588	123.873813240322	106.652696358705	99.7864678984361	95.5837406827377	104.524805935317	85.818583621437	93.6185271488099	109.704738617822	112.531105002526	93.8618879338857	100.270089596076	94.0495830682431	82.1418341563022	105.899827857225	81.049859197003	84.546381422454	124.834967288339	96.3122476515127	109.917209008274	104.448161952266	83.2530254430451	116.576252250037	100.862651571265	94.9997766891218
"PKHD1L1"	110.204639087841	118.874744633086	76.5727687964104	103.919737437984	97.4475188749683	117.715419603794	103.535367094694	104.740925991525	101.51856039546	94.3575071981657	87.1137289640292	89.4034311213855	97.3096406135084	104.745652084166	104.567365995889	97.0560688262646	104.520356063171	100.575658703765	107.025809379042	98.9226213772635	96.8378086768396	108.693685965191	87.3059253649286	100.600225555203	111.748929047786	89.7467704304963	106.546892879979	118.926066409944	91.1206804295719	80.3780093320987	100.163097181286	105.667685413354	103.663566322785	112.28789534202	97.5387944476935	94.3510293900579	110.364758960852	101.817844215952	90.0819492753241	97.9910095879737	101.9619615509	98.046738244265	109.113576761445	101.268780012347	98.5677049817713	98.4806743014084	104.514740132846	95.9217379526088	94.0916590272596	87.9422057596685	91.7126931543633	96.0133315372534	101.887363233186	103.096063978995	98.3452183307726	92.8584090702622	100.626206053229	110.706429288755	118.374041265315	98.008848977793	105.843143078328	88.2305882953032	104.536738654104	91.2425035993451	109.744051766445	109.06349546605	100.952563377253	93.3542308571558	84.0327042129196	95.242304733602	104.567261908302	102.507302157558	112.150068040511	91.9646510111129	101.375412144621	96.5944332702509	106.923047493817	90.438267543834	93.6580242855062	100.879474840395	110.972142043795	94.2078923477386	109.494691274305	87.3913915956774	89.6214257728872	89.7578297547709	96.8825389258838	94.8182232804967	105.035894883752	92.836522444063	94.8184514629532	98.3120792333312	110.382145542358	73.3725454770317	110.203515577708	105.518669028153	105.960333173202	112.888309413909	98.0148730287308	95.0356133725857
"SF3B1"	101.362218931028	114.738811811091	109.616966333807	104.969609524237	100.609212273067	85.4530863019761	104.504245137424	111.936916661141	100.419987540873	81.2579468123068	100.652664170007	83.9568780601993	93.4145494498286	96.5934093842357	99.6418455641534	102.53137809459	96.2528769297826	93.6130614685132	116.23532239549	96.0036849165861	112.100039478254	112.170444171584	90.6791426556105	106.574145200918	119.762879392499	104.097165744062	105.317826832833	100.244906964689	89.6392375035785	89.3389796116203	106.414685224219	106.341280694882	92.3891044171928	94.1242698147385	126.328439945096	69.2875696446289	104.910792548334	114.481361544739	101.353126164778	84.9928117137756	105.036700659018	113.132642019759	111.977787133915	92.2046242039871	100.452883620907	118.61084993276	89.576235196445	84.8718748310627	93.758282396433	86.646480247683	85.9741628713611	112.529349624024	100.58684410676	92.5179467826255	95.508466288397	108.690937871288	118.418527709106	84.62470499942	93.0156455996686	87.9075167696937	97.0510872143911	114.092172660031	102.819296858504	117.200191962789	97.0897042947828	101.328908384901	78.0654734180609	74.2624662609475	116.04562960861	94.7561313503981	97.028658646026	96.5856206109229	100.340813919263	101.955032020223	109.146886989638	91.3434974298431	101.010879088779	104.941912853065	109.552248542545	91.4101657373511	82.927899851486	95.1182458319572	90.821293944209	104.217655845705	103.21358553764	103.77405319743	99.9764133887549	116.760945435991	95.8639329020632	84.6929929850977	101.288544339621	101.506626921078	98.603152975501	104.657989627317	89.6603092292503	114.08657270402	97.0378106221387	103.752473097993	105.610877304249	81.0573718635406
"ATM"	104.071676034238	106.77268492313	93.9557426614556	97.751252845701	91.7650837098112	91.5434568742436	106.595508705345	98.8360452847788	102.23422311943	98.570952890789	110.353264214209	107.913506660252	100.633457930706	100.496015595221	95.0955729358024	100.114979858265	128.401851450379	97.6131868169454	84.0984129075226	112.867013627278	92.4701935203832	117.203973021453	113.736071952999	97.6689204467051	99.6389820331434	105.297543432302	107.707186091483	100.678537246667	123.677864225521	101.66156528327	116.552189682396	87.8996404145415	96.1237369055152	81.6083188653334	100.828732141076	86.8553390677634	86.7412795011609	103.732029094055	95.4239676806771	119.733283206643	85.8066945753406	100.126824251691	83.0773378789422	109.045200146961	104.784362930697	93.9783974297837	99.4358675278308	102.544102590953	92.019354456942	110.479715292272	104.261104559924	94.8329975778116	108.316901746976	88.550377193366	101.085118795528	103.574450244266	103.245250363177	95.2810789178818	108.834666744418	95.7813503482584	122.115955086349	88.713152291772	107.251988149714	93.007904669423	114.133841993823	97.4608910435079	123.832086613598	85.9056692521332	92.0766694082023	111.614180967102	99.1925907705968	117.65308720913	105.104328164317	87.0646339700432	91.2960545216558	91.276308224546	109.431610447036	85.4878385918042	91.3888320899462	112.339046719389	89.0674494995661	91.5349046042752	85.0255368605086	101.311469370705	98.4335346327182	104.565544425806	104.637622027109	92.9618326013858	95.33309894534	110.250695930244	87.7683582093854	99.9838778184039	86.9279824647553	103.911416727242	107.558851540246	90.030160408283	93.0722577653121	94.4798497223366	104.471724628362	94.9020769901619
"MYH8"	99.303451869871	103.799626865667	92.4712272063709	88.8285683466812	118.29730484836	87.4952034067582	89.6857927239261	105.248585557685	89.8953491399578	107.719040097423	122.602157918602	100.68156528059	100.54476839065	112.952631908601	97.7943338881919	80.2421603777494	107.32393453235	83.5709737843116	93.9000878547743	98.3635090032909	93.5073275637295	96.8722257369331	95.3894715488222	107.456786756924	100.711682667395	96.3687253780923	109.931256658138	74.2758347824681	105.611540398098	95.1133575528056	91.4036452667693	99.0707758353928	76.4919699360599	104.978261386584	90.0625341734979	106.770561357721	111.095573291284	96.0494911217565	99.5157883300114	105.928278142316	118.560641083312	88.7578840622031	97.6529066006236	93.5038641293018	105.24943067721	91.5829726438373	89.9574502802514	115.673971424594	87.3481497118924	94.0045181331234	102.248788493746	101.869952328783	97.0344572127763	88.6732167394526	100.778887802944	110.340916904559	112.82784798251	99.572461890143	108.065039706646	100.86757349194	114.727056643226	108.579844895152	111.235143593014	92.8348315803587	97.4817314912034	107.926341559656	100.683730177408	116.070316937488	113.26496068485	101.202354651659	105.597576004157	81.1718473485118	97.2781395792161	103.742895467365	84.5682121412423	106.744430697103	100.954222072228	102.875907880994	125.937969344495	100.318015271428	102.603315264385	98.0083517809686	99.3869009014766	116.79773507578	96.9438746924907	92.9718599213695	96.6088240242803	96.0429942981976	102.846176832937	102.274959418718	99.0763216920305	95.4290603635272	101.938737355848	86.3186551285584	97.5556368540967	94.5256349666785	119.385565577527	90.5595035732767	97.3245612098442	92.2237027254608
"FREM2"	97.5233565838067	98.0720157354267	84.4438840745575	96.0500539668612	85.700837842185	106.672880679042	76.2897711863852	102.144214812784	124.012221019712	88.4088206983246	113.146962753154	106.143959997281	102.470093234366	103.146242049583	88.9879063921501	95.7367327613843	108.40518928246	97.7742542904338	96.8671886626466	110.852298369074	97.4575554672035	98.9781529703421	113.156961218707	105.41077904769	112.335462224359	106.817493935302	110.435100927418	112.202975483502	95.5405994789829	91.9605584643278	106.173839930827	85.2159092237011	92.3470014553134	105.064816496434	103.436091902344	115.991170955502	96.4089085491132	95.2247059988518	98.0770604009798	91.0220406868403	122.01134679288	108.566280306152	96.8701896673741	113.973261779225	119.863521661791	123.657430572298	86.3436849219079	86.587210493499	98.5955980447275	83.8918699354338	93.2542992364944	91.788622578556	119.281182912493	106.234969532245	115.286518841729	95.7132587804447	90.4026128337251	105.399954015104	103.482617551437	89.8377269047781	95.9343647523433	116.255543698305	103.404083904809	107.05420957459	116.689818394606	107.716547949593	98.2144967306537	105.418191835417	112.843181317764	105.412598332024	104.985195568707	94.4288491335831	94.6542457678715	106.332739379789	100.472823248202	105.378855120924	99.8547499984107	91.7034010328706	104.647351700269	86.1433079889354	111.054390791951	89.1331553116675	97.7830653440993	106.016142800512	81.9758120290701	107.373866467673	121.366221258906	97.7343942347157	102.684323024304	105.953962216136	94.7880636551817	99.6927934087324	103.346068968825	112.225328585053	80.5140755478501	111.15356207805	121.389601047786	105.941808110713	96.8611597762803	107.364589945407
"CFH"	106.955508066196	115.778917949044	85.4610626199894	115.498303422363	102.541371430046	87.0923031236237	96.7542369217548	98.6555046546314	108.019617902709	97.6208447232966	91.2997665431294	87.9693224717281	101.240355479058	108.015725037023	100.634704713571	106.123025601102	77.803478826512	82.2443154926612	90.7787023191352	107.298319452746	87.0363044222063	101.672044716824	106.589347124269	91.6484091819063	102.857833611458	102.034107546668	100.57823781627	98.6630104931143	90.6558348865269	88.166245163152	113.358365632773	103.878806682274	104.621675175776	105.236044051708	100.499225873578	90.2101206335179	117.233965100585	98.3700598082399	89.7914643346597	120.680861302533	98.7706879052316	103.141821203073	104.757800858601	111.62770576317	103.649655296868	100.156546548225	102.288994087582	90.6482855343002	79.641820533056	101.94250347546	113.142247099082	85.0630456381838	110.999340506043	93.7844504228944	104.481387808783	108.867379057407	92.3988710203543	88.3691128934547	113.477381258745	110.44752450376	99.2557086409183	108.110058353179	80.104539746989	107.625495428925	103.069368511029	97.0999903590246	77.5599546894998	85.9322376250007	97.3601965726424	102.269593459097	99.2902222104604	90.4507810880629	110.286342549537	115.663246205417	95.6930527340659	119.976749316879	86.9836509477632	103.959117038349	111.310098197975	113.834885519491	102.685702233234	90.7876304173469	99.1447550208903	110.526138591853	102.859239185032	104.088577415911	97.6122094940747	113.709656741079	84.6877393331374	101.491365871278	108.876083660295	87.0382553620867	82.0156297058556	102.706997849829	99.3974385445624	109.162175725077	113.078465170595	94.9708177804456	93.8920247574105	113.574035592634
"BAP1"	111.462283572158	105.962341093185	100.563318360544	92.5648552020133	70.6022630466402	79.6499646153109	90.5570124909026	101.68509102875	97.4879204104435	87.7780667397775	94.968699646149	96.5954516463937	94.6474330039239	104.860588962325	105.835259330871	112.308141088357	86.725362179279	99.8453409721508	97.4351939204366	97.0082440603724	95.7534290928455	104.566074331856	89.2900914275488	101.348118644469	102.158016037612	87.1544696598963	87.3675417541296	104.546230647447	104.795015571657	94.6093528396992	94.6599122248741	94.8937452962244	121.739024711266	106.249499083993	74.9268438182665	95.6934280719217	91.9573265917585	98.1098957538344	85.5917323229128	95.8849820876279	90.5172313932103	103.366719029863	112.558252950238	104.345543009664	102.776268568047	100.434204020906	102.461497476369	99.5427690991629	108.563960684354	104.759288811196	96.7061122302095	108.597832293404	75.1808079105079	116.117072862052	94.1507250388416	99.6089550232909	92.8279639587948	120.170253376366	93.6298531602905	91.9321997497583	101.373999920219	94.6444374990359	116.823268526889	91.4175487338673	81.7090141999099	109.836940373855	86.6700809613458	100.917431245805	103.952681905708	94.0195922210315	97.117433829699	122.639410398675	110.887471122903	92.8240279673702	91.1351565605443	92.301131410404	82.4885638130275	91.6334223347909	104.343552202986	118.748351294579	115.649767103097	102.807005647358	115.828236512023	94.6113995509155	84.3848026326402	119.176327176768	100.677856757252	102.934189779932	82.9138402244833	82.6801712762272	119.804975150485	108.279512201884	90.4774247195076	82.3067376762236	123.582461608067	116.597657239675	109.553549175699	101.484686604824	101.16318570939	100.138795322683
"USH2A"	75.9690378510813	88.2642305912864	105.093694066739	76.6828788227043	100.024158089435	120.213469944925	92.341100015569	109.6473276953	112.128893708292	101.168062129256	106.074555552559	88.2875136557689	102.58482591386	117.255610566508	94.8664115380524	87.2919219197032	90.2333930185486	117.510468744589	79.1714536276596	99.5008138612719	96.0084427138027	94.9842524757807	94.6101357183864	97.1557894634968	113.753204331932	106.105964845121	73.463736847305	103.61680394688	102.369805497564	84.4293016893638	105.283728438657	91.9719557523545	79.6328309678357	70.1914522062176	103.284579764648	83.7790114236787	114.273055178737	101.813626977879	107.616687094877	100.50093182434	88.6582092102242	102.620259333849	92.9598700100565	102.913826779455	95.8386243303706	92.2216933307082	108.036653397243	81.8052505348072	95.0263771006052	99.7228972301524	90.0625587092117	109.833948797512	98.5655118572613	103.431764010339	94.2408098013003	122.13438254881	118.283661177805	104.780885667274	113.989156996922	93.3131259577336	101.731277034345	99.008123330974	92.9394175689928	104.553143185417	111.252655685776	101.448792262946	83.3400538897612	100.24813694461	88.0350843527773	96.0696809165038	91.323509654326	96.5651324023011	118.140333685984	89.9325411330335	120.558200606982	96.1367410285887	95.8153388374691	107.787569583118	113.191968359842	81.6995630768252	103.064364277829	97.893717863203	100.363697003718	87.2578113211109	105.497800780496	130.933950753084	113.755823670023	80.9922467257513	103.574459441847	120.395893901071	92.0811465416835	102.13676170534	109.870910198482	89.6323938117822	108.271614819339	100.520693375934	95.8631375059949	98.0722419897618	91.9588498642428	84.9527608144179
