Sample_ID	Coordinate1	Coordinate2	Sample_Type
TCGA.18.3414	0.0167557001649673	0.3487756114335	Tumor
TCGA.18.3415	0.220411796297055	-0.399339237019601	Tumor
TCGA.18.3416	-0.190727909408854	-0.522240206322662	Tumor
TCGA.18.3417	-0.229278808892541	-0.0913443844784353	Tumor
TCGA.18.3419	0.597239561929866	0.181948250669226	Tumor
TCGA.18.3421	-0.606918800992225	0.248751224224192	Tumor
TCGA.18.4083	0.0687295518599965	0.24198191341654	Tumor
TCGA.18.4086	0.804873592949941	-0.323148077772798	Tumor
TCGA.18.4721	0.256293472898075	0.176742496340032	Tumor
TCGA.18.5592	0.26861640924915	-0.491992281043608	Tumor
TCGA.18.5595	0.159324840490701	1.83769494891378	Tumor
TCGA.21.1070	-0.366504760905584	0.284693463899209	Tumor
TCGA.21.1071	0.173431318103741	-0.590509698884472	Tumor
TCGA.21.1076	-0.343572071516797	0.336378895878705	Tumor
TCGA.21.1077	-0.131412116628329	0.550507600675842	Tumor
TCGA.21.1078	-0.0783414221716048	3.82200111292042	Tumor
TCGA.21.1081	-0.91034488519218	0.385977410217208	Tumor
TCGA.21.5782	0.744683346002815	-0.0987634217084089	Tumor
TCGA.21.5784	-0.317694851312557	0.944745736232031	Tumor
TCGA.21.5786	-0.0257040041329058	-0.284973093555851	Tumor
TCGA.21.5787	-0.231296733579805	-0.348945360945687	Tumor
TCGA.22.0944	-0.00613010112446213	-0.649403438011303	Tumor
TCGA.22.1002	0.681860120092266	0.248466580921562	Tumor
TCGA.22.1011	0.206966078289163	0.368522325717469	Tumor
TCGA.22.1012	-0.00136636409677536	0.0901627221063548	Tumor
TCGA.22.1016	0.20674169686171	-0.296634059891803	Tumor
TCGA.22.4591	0.0965374745201228	0.146622044924244	Tumor
TCGA.22.4593	-0.394222672826498	0.247694162304762	Tumor
TCGA.22.4595	-0.367238392910599	0.448816243600931	Tumor
TCGA.22.4599	-0.099059831453897	-0.1653375614947	Tumor
TCGA.22.4601	0.0979101383296253	-0.262813635553934	Tumor
TCGA.22.4604	-0.214111988698478	0.0277968223935953	Tumor
TCGA.22.4607	0.653190222561919	-0.388467419088789	Tumor
TCGA.22.4613	0.308461893463792	0.0355672190044152	Tumor
TCGA.22.5471	-0.170769932479944	-0.161442976924535	Tumor
TCGA.22.5472	0.364415199220157	0.295191351114381	Tumor
TCGA.22.5473	0.0404520909032048	-0.0822122742141774	Tumor
TCGA.22.5474	0.00665893382853565	-0.32493309594136	Tumor
TCGA.22.5477	-0.124893682623499	0.0143412080959849	Tumor
TCGA.22.5478	0.108547135606145	0.0460011770690935	Tumor
TCGA.22.5480	-0.599109479720558	-0.607895340116521	Tumor
TCGA.22.5482	-0.0752309371098141	0.0956615579937523	Tumor
TCGA.22.5485	0.402413363548629	-0.177499341686591	Tumor
TCGA.22.5489	0.091344904748993	0.578868131558547	Tumor
TCGA.22.5491	-0.0725385262681568	0.0479979925694476	Tumor
TCGA.22.5492	0.508790007545433	0.340411523480043	Tumor
TCGA.33.4532	-0.373366164256374	-0.0588585278543997	Tumor
TCGA.33.4533	-0.279357284297864	-0.235272587822448	Tumor
TCGA.33.4538	-0.00325950567394888	-0.259526130991376	Tumor
TCGA.33.4547	0.628822651839037	0.0479273661845671	Tumor
TCGA.33.4566	-0.877648514028792	-0.0346979431285269	Tumor
TCGA.33.4582	-0.0309317081014837	-0.0454747280898065	Tumor
TCGA.33.4583	0.0649608603766192	-0.586994834187989	Tumor
TCGA.33.4586	-0.136570165619081	0.0637752253078588	Tumor
TCGA.33.6737	-0.169461504708843	0.526836885576295	Tumor
TCGA.34.2596	-0.104851130521727	-0.00332667408685854	Tumor
TCGA.34.2600	-0.226932323853797	0.107448467478933	Tumor
TCGA.34.2608	0.393089666383314	-4.40413181305868e-06	Tumor
TCGA.34.5231	-0.144110896093284	-0.0050812659923571	Tumor
TCGA.34.5232	0.840633526514694	0.127839929845947	Tumor
TCGA.34.5234	-2.67122500895507	1.70757810280675	Tumor
TCGA.34.5236	-0.199455369296464	0.207838110818372	Tumor
TCGA.34.5239	-0.029291417632896	0.52825525253637	Tumor
TCGA.34.5240	-0.899140023765221	0.188992852332283	Tumor
TCGA.34.5241	0.112573708861716	0.185349270685977	Tumor
TCGA.34.5927	0.504706521682887	-0.201012510943717	Tumor
TCGA.34.5928	-0.187345542630234	0.126328852650424	Tumor
TCGA.34.5929	0.659349020361375	-0.30904073005593	Tumor
TCGA.37.3783	-0.0220071718233184	0.453519888964787	Tumor
TCGA.37.3789	0.657904623117889	-0.0997250084810991	Tumor
TCGA.37.4133	-0.197878300562093	-0.129135478236052	Tumor
TCGA.37.4135	0.168491750839064	-0.139576127203132	Tumor
TCGA.37.4141	-0.136254398556357	-0.282391002256909	Tumor
TCGA.37.5819	-0.201151921054678	-0.343362495125081	Tumor
TCGA.39.5016	-0.067695156376493	-0.116895365872741	Tumor
TCGA.39.5019	-0.345710842122172	0.0827846899652156	Tumor
TCGA.39.5021	0.146264484449701	0.0904845629172161	Tumor
TCGA.39.5022	1.12969043328341	0.157728515787131	Tumor
TCGA.39.5024	0.852722755450776	0.595660323600753	Tumor
TCGA.39.5027	0.108403139519252	-0.328712108234293	Tumor
TCGA.39.5028	0.535597918084037	-0.46031107018682	Tumor
TCGA.39.5029	0.208213868747235	-0.177365203650981	Tumor
TCGA.39.5030	0.905939172429101	-0.33778915217439	Tumor
TCGA.39.5031	-0.0353525673398847	0.290243792873791	Tumor
TCGA.39.5035	-0.383220596188402	0.00897240336497866	Tumor
TCGA.39.5036	-0.0365877902986011	-0.213535675980962	Tumor
TCGA.39.5037	-0.302068653297164	0.0803174326504741	Tumor
TCGA.39.5039	0.318916058009436	1.32766631937909	Tumor
TCGA.43.2578	0.21855928654641	-0.395461861832239	Tumor
TCGA.43.3394	-0.147823357656876	-0.0836660828952209	Tumor
TCGA.43.3920	-0.0465976472878064	0.0782702185618701	Tumor
TCGA.43.5668	-0.766127032002308	-0.127165411222799	Tumor
TCGA.43.6143	-0.295907731061935	-0.346395279573171	Tumor
TCGA.43.6647	-0.297939780319954	0.917445901671292	Tumor
TCGA.43.6770	0.223181709732218	-0.0600200721796536	Tumor
TCGA.43.6771	-0.274602860392654	0.970411160033697	Tumor
TCGA.46.3765	0.0153859019465276	-0.56296540250694	Tumor
TCGA.46.3766	0.737232381937447	0.0918582404144803	Tumor
TCGA.46.3767	0.0545922989142175	0.401282886253981	Tumor
TCGA.46.3768	-0.0447430343496948	-0.151086774586835	Tumor
TCGA.46.3769	-0.507951461620697	-0.108822648436273	Tumor
TCGA.46.6025	-0.286849791588332	-0.0840713279445386	Tumor
TCGA.46.6026	0.251218396375644	-0.300775512670982	Tumor
TCGA.51.4079	0.167179920051116	0.146199192222399	Tumor
TCGA.51.4080	-0.131010981688613	-0.764385396107127	Tumor
TCGA.51.4081	-0.0991578115210243	-0.189989476320237	Tumor
TCGA.56.1622	-0.0433733527813245	-0.107338978849988	Tumor
TCGA.56.5897	0.509751868032299	0.128326451134587	Tumor
TCGA.56.5898	0.205378105859499	-0.0399657810214531	Tumor
TCGA.56.6545	-0.0290163113805756	0.00748088297528283	Tumor
TCGA.56.6546	-0.46039825113281	0.245931662354658	Tumor
TCGA.60.2698	-0.129776768661623	-0.40509747569077	Tumor
TCGA.60.2707	0.343208556753178	-0.0702020899848613	Tumor
TCGA.60.2708	-0.138413788803399	-0.0180562263068523	Tumor
TCGA.60.2709	0.452532309207593	0.646052766479172	Tumor
TCGA.60.2710	0.738151928447766	-0.227336931710297	Tumor
TCGA.60.2711	-0.387735829151747	0.0902344722490813	Tumor
TCGA.60.2712	-0.334867170991321	-0.0789247237184833	Tumor
TCGA.60.2713	0.412073087736451	-0.323250273177355	Tumor
TCGA.60.2715	0.818578073590429	1.24325516907791	Tumor
TCGA.60.2719	-0.0984023288329581	-0.0303961759164474	Tumor
TCGA.60.2720	0.474018907627063	0.226754555621201	Tumor
TCGA.60.2721	0.606287917976272	-0.215403407907317	Tumor
TCGA.60.2722	-0.18884717799811	0.0840803582167872	Tumor
TCGA.60.2723	-0.824327325663609	0.278374468261959	Tumor
TCGA.60.2724	0.247245302312851	-0.20014080208354	Tumor
TCGA.60.2725	0.279801714645748	0.233488467212787	Tumor
TCGA.60.2726	-0.242960567207444	0.0337915934334731	Tumor
TCGA.63.5128	0.00329659126098455	0.0526360783579387	Tumor
TCGA.63.5131	-0.0484225993769628	0.100376022288297	Tumor
TCGA.63.6202	-0.446793527127523	-0.42364361866204	Tumor
TCGA.66.2727	0.346817491123237	-0.423730998103011	Tumor
TCGA.66.2734	0.114784550352148	0.062323183107501	Tumor
TCGA.66.2742	-0.0305826036950472	0.186425500436089	Tumor
TCGA.66.2744	-1.18895241290332	0.383593961600069	Tumor
TCGA.66.2754	-0.0604931496714792	-0.665355723758505	Tumor
TCGA.66.2755	0.0790717218991452	0.283263419932403	Tumor
TCGA.66.2756	0.12433968931176	-0.0304759127887792	Tumor
TCGA.66.2757	0.560544843985534	-0.0756521786365404	Tumor
TCGA.66.2758	-0.265044178729554	-0.130744848199969	Tumor
TCGA.66.2759	0.268617561029266	-0.153317431244427	Tumor
TCGA.66.2763	-0.445311814295364	-0.0541823588935502	Tumor
TCGA.66.2765	0.876450710675849	-0.293919141790724	Tumor
TCGA.66.2766	-0.486673980968738	-0.515321908889695	Tumor
TCGA.66.2767	-0.371224466651424	-0.0232967414739615	Tumor
TCGA.66.2768	0.836200016540861	-0.196538085905685	Tumor
TCGA.66.2770	-0.415649559153747	0.0543204369479332	Tumor
TCGA.66.2771	0.0740887023870303	-0.428795047363718	Tumor
TCGA.66.2773	-0.127155652370351	0.158880285249456	Tumor
TCGA.66.2777	-0.149063568034249	-0.0468184922811054	Tumor
TCGA.66.2778	0.892459876320797	-0.459838214771301	Tumor
TCGA.66.2780	0.668562802565365	-0.179708772826369	Tumor
TCGA.66.2781	-0.0748557258647979	-0.0639056986269677	Tumor
TCGA.66.2782	0.109459125180899	-0.106291681075023	Tumor
TCGA.66.2783	0.59271371252524	-0.826940963332682	Tumor
TCGA.66.2785	-0.276133858488702	0.263782933938051	Tumor
TCGA.66.2786	0.529251121895806	-0.35440900094834	Tumor
TCGA.66.2787	-0.171270531628668	-0.232059445492175	Tumor
TCGA.66.2788	0.352585852999422	0.177599009975056	Tumor
TCGA.66.2789	0.398440107849869	-0.386215167899222	Tumor
TCGA.66.2791	0.0448356033109135	-0.448828065657249	Tumor
TCGA.66.2792	-0.110479517471128	-0.0511224292133812	Tumor
TCGA.66.2793	-0.151640160424747	-0.143452944006142	Tumor
TCGA.66.2794	0.316754839243882	0.605361261276892	Tumor
TCGA.66.2795	-0.292695664054595	-0.573447860252232	Tumor
TCGA.66.2800	-0.106112422912496	-0.0284731177587032	Tumor
TCGA.70.6722	-0.702367067220361	0.46410390155058	Tumor
TCGA.70.6723	-0.117858877477378	-0.103072339176284	Tumor
TCGA.85.6175	-0.621517482417529	0.00924989591933171	Tumor
TCGA.85.6560	-0.350466038469858	-0.329400852721718	Tumor
TCGA.85.6561	-0.130555988322757	0.187999057687511	Tumor
